index,tweet_id,text,label_text,label_code
528,1443997835607920642,"Racism is the belief in the inherent superiority of one race over another.Prejudice is the belief that because someone has a certain characteristic, they must therefore conform to other people with that characteristic.Which one of those was I pointing out?",irrelevant or no opinion on gun rights/control,-99
529,1444082179927986176," Four years ago today, 60 lives were cut short  and countless more were forever changed  in a mass shooting in Las Vegas. Today we remember those lost and reaffirm our commitment to reducing gun violence across the country.",strongly support gun control,2
530,1468356262773596162," Located In Beautiful North Central Texas, Gun Nutz United/Squirrel Arms LLC, Your Friendly One-Stop Shop For:- Custom Rifles Built To Suit Your Needs!- NFA Item Sales, Transfers & Processing!- Firearms, Accessories & More!Visit: Today!- ",strongly support gun rights,-2
531,1466543462933676035," #BREAKING #US #MI MICHIGAN: MASS SHOOTING AT OXFORD HIGH SCHOOL!#VIDEO INSIDE THE CLASS DURING ACTIVE SHOOTING! 3 people have been killed and 6 other wounded in a shooting at a #Oxford High School, #Michigan.#BreakingNews #Video #MassShooting ",neutral to gun rights/control,0
532,1456035572351393802," I appreciated meeting with General Joseph Aoun, Chief of Defense of the Lebanese Armed Forces. We discussed critical regional security issues including the importance of a stable Lebanon. ",irrelevant or no opinion on gun rights/control,-99
533,1439693543145050113,"oof way overslept into the afternoon and had the wonkiest dream in a very long time...That dream seemingly went on for weeks, in a zerotsuka or haripota ish ""mage academy"" setting, but instead of wands it was steampunk gun on one hand and bullet deflector sticks in the other.",irrelevant or no opinion on gun rights/control,-99
534,1446245024077918212," The suspect in the Arlington, Texas mass school shooting has been released on bail the day after the attack. His bail was set at $75,000 for allegedly shooting his teacher and peers. ",slightly support gun control,1
535,1440440657110179847," This is a smoking gun. 1/6 was a planned insurrection to apply pressure to VP Pence who would then initiate the Eastman plan by invalidating state electors. Does anyone think this could not happen again and be successful next time? ""A Republic if you can keep it"" said Franklin. ",irrelevant or no opinion on gun rights/control,-99
536,1443998299292377088, Alex Jones has been found guilty in two lawsuits filed by parents of children killed in the Sandy Hook mass shooting. He will be forced to pay whatever damages an upcoming jury panel determines he is liable for. ,neutral to gun rights/control,0
537,1476671861547225090, High five to all of you who are still surviving without an AR-15.,strongly support gun control,2
538,1442253304713646082,"Can anyone tell me how on 4th and 1, you put the qb I'm a shot gun and throw a stupid pass that has zero chance to complete?",irrelevant or no opinion on gun rights/control,-99
539,1454227005621297154, Iron Horse Premium SOA Style Zipper Snap Closure Leather Motorcycle Club CutUltra SOFT Durable Thick Premium Cowhide Leather5 Snap AND Zip Front ClosureMultiple Pockets Inside Out2 DEEP Gun Pockets with Barrel &amp; Clip ElasticSale price: $104.,irrelevant or no opinion on gun rights/control,-99
540,1453504850948460545,"HanNwayOo,LGBT author from Mdy,was abducted by junta for allegedly training with KIA.She admitted their sexual harassments & she was poured boiling water,beaten with wires,hit her foots with gun butts & humiliated for being a LGBT.#WhatsHappeningInMyanmar ",irrelevant or no opinion on gun rights/control,-99
541,1469074411777138688,YES. GUN HEALER. BEAUTIFUL.,irrelevant or no opinion on gun rights/control,-99
542,1475587026779000838, Valentina Orellana-Peralta. This 14-year-old baby girl was shopping for quinceaera dresses on Christmas Eve when she was gunned down.A stray bullet didn't kill her  a police officer with a loaded gun did.Headlines like these help police violence to continue to go unchecked. ,irrelevant or no opinion on gun rights/control,-99
543,1462205418407559172, Judiciary Committee Chair Rep. Jerry Nadler is calling on the DOJ to review the Kyle Rittenhouse shootings for potential,neutral to gun rights/control,0
544,1451274372560441349, You brandish gun for IG make them see say you guy...Jon!,irrelevant or no opinion on gun rights/control,-99
545,1444424724210147330," I just think it's insane that so many Black schools in the hood had metal detectors, but none of them EVER had a mass shooting before or after they implemented them ",slightly support gun rights,-1
546,1460029884114288640," Rosenbaum, Huber, and Grosskreutz were not in Kenosha to protest for civil rights. They were three criminal opportunists who were looking to destroy property and get some free shit. Don't romanticize these losers.",slightly support gun control,1
547,1450926762377060354,"But it never happened. Those people were just peacefully visiting Portland touring the city.Oh yeah, maybe if Kyle Rittenhouse was rotting in a prison, we would be talking more about Ashley Babbitt.",irrelevant or no opinion on gun rights/control,-99
548,1436784528392065031,"  It's not only assault rifles that Erin O'Toole wants to legalize. His promises to the gun lobby will bring in thousands of guns that have never been legal in Canada, like concealable pistols, combat shotguns, and anti-material rifles. ",slightly support gun control,1
549,1464349122035687430,I just entered to win an iLive Portable Massage Gun from & you can too! #giveaway ,irrelevant or no opinion on gun rights/control,-99
550,1443344881095643136,"Oh the irony in that statement, when freedom was won at the tip of a spear or the barrel of a gun.Failed history as well eh?",slightly support gun rights,-1
551,1477392295318196226," A crisis is a Senator who would minimize COVID.  I remember when you minimized the role of the gun in my daughters murder.  When I visit her at the cemetery now, it keeps getting more crowded.  Go ahead Marco and minimize COVID, the rest of us will choose life. ",strongly support gun control,2
552,1466542453092143118, BREAKING: Court documents show jury found Kyle Rittenhouse Not Guilty on separate days for different incidentsRosenbaum was the one some contested ,neutral to gun rights/control,0
553,1466193525008056328,It's not the guns.,irrelevant or no opinion on gun rights/control,-99
554,1464382613905416193," According to the google machine, $500 is just the starting price for a Glock-19 or an AR-15.  None of them clutch their pearls over anyone spending money that they don't have on those items.",slightly support gun rights,-1
555,1453858179289255938,Someone help Ajak?! Why is she holding a gun?  ,irrelevant or no opinion on gun rights/control,-99
556,1476671848343646213," ICYMI: Here's our comparison of year-end totals of U.S. gun violence over the past seven years, now including 2019 CDC suicide data.We will release an updated graphic in 2022. ",neutral to gun rights/control,0
557,1445862948870623236," BREAKING: An 18-year-old opened fire inside a high school in Arlington, Texas, leaving four people injured before fleeing, authorities say.Police say two of the four injured people were shot. Three of the victims were taken to hospitals. ",neutral to gun rights/control,0
558,1463290153728884737, Why isn't Gaige Grosskreutz on trial for the attempted murder of Kyle Rittenhouse?,slightly support gun rights,-1
559,1472354336609120257," Anytime you hear a rise in crime or spike in shootings, remember:  whatever they claim, it's happening despite investing most on policing in the history of the world. A brutal indictment of the efficacy of policing. Yet police are using their failures to get even more?",irrelevant or no opinion on gun rights/control,-99
560,1450928473883783168," Many times,when we talk about NRA struggle,People like Hope Kivengere rarely get mentioned! Yet,these forsook&risked alot for the Struggle,and their contribution is engraved in stone(blood)! My deepest sympathies go out to the family. Rest In Peace Combatant! ",slightly support gun control,1
561,1454209874636726273," 2. Kenosha County (WI) Judge Bruce Schroeder first started getting noticed early in his 40-plus-year career on the bench. In 1987, he made headlines requiring AIDS tests for sex workers. Told he'd be challenged for violating civil liberties, Schroeder said, ""I hope so.""",irrelevant or no opinion on gun rights/control,-99
562,1455313112895217665," My latest newsletter column: with the Kyle Rittenhouse trial approaching, it's worth revisiting the case of Jake Gardner, another all but forgotten incident in which the media and courts lynched a man who defended himself during last year's BLM riots. ",slightly support gun rights,-1
563,1446555682870812675,"instead gun owners already have to go through many hoops...umm...explain this, my own creation.",slightly support gun rights,-1
564,1440073749546483714," The SCOTUS is so evidently backwards without an RBG. The people are suffering  protection of their human rights under authoritarian governance in TX, FL, & spreading. #ONEV1via @USATODAY",irrelevant or no opinion on gun rights/control,-99
565,1450612367675568134, aruto running from privatized armed forces for crimes against humor ,irrelevant or no opinion on gun rights/control,-99
566,1469083006836961284, Even if authorities were to magically eradicate all firearms from society it wouldn't stop senseless violence because a firearm is only a tool and people who wish to harm others will always find a different tool to carry out their acts. #GunRights #TFTP #TheFreeThoughtProject ,strongly support gun rights,-2
567,1476704275950710786," Canadian homicide rates were virtually unchanged after gun registration was introduced (151/100,000 in 1998 and 149/100,000 in 2002).",slightly support gun rights,-1
568,1469083487864979457," In 2020, more than a thousand people died in the U.S. from police shootings. African Americans are more than twice as likely to be shot by officers than white Americans.  People are taking to the streets to draw attention to the problem.  #features ",irrelevant or no opinion on gun rights/control,-99
569,1436771099220582401,"you must report on sick crap like this to fill your rag, at least proof read it and correct the bloody typos. ",irrelevant or no opinion on gun rights/control,-99
570,1466543289625051137," The Naked Gun premiered OTD in 1988. Nobody did deadpan like Leslie Nielsen, here are 2 minutes of Lieutenant Frank Drebin in action. ",irrelevant or no opinion on gun rights/control,-99
571,1456035324166082566," If the first one is self-defense they all are. For instance, the third person, Gaige said he was about to kill Kyle before he was shot.You are assuming they were ""just"" trying to take the gun",strongly support gun rights,-2
572,1455313692577316865,Lawyer for '#Rust' assistant director refuses to answer if he handed gun to #AlecBaldwin ,irrelevant or no opinion on gun rights/control,-99
573,1449495764481155078,Gold fever fuels this powerful storyMINE TO STEAL Armed crooks have taken Tom's gold mine.Squatters are big trouble. Tom is in for a fight.#WESTERN #ACTION #ADVENTURE99 or READ FREE ON KINDLE UNLIMITED,irrelevant or no opinion on gun rights/control,-99
574,1453505827357200385, If masks kept us safe god would have made us that way by that logic why do you need a gun?,strongly support gun control,2
575,1464383289058336768," For years sexual abuse in the armed forces has gone unreported. Now in the wake of #MeToo, shocking allegations including rape are surfacing in the military. investigates. ",irrelevant or no opinion on gun rights/control,-99
576,1466916432151605250, He was there for Texans as CancunCruz fled Texas during the winter storm. He was there in the aftermath of 2 school shootings while the GQP offered thoughts & prayers.Abbott did nothing.for Governor is the only choice in 2022.#TXgov#OVTX #OneV1 #Demvoice1 ,slightly support gun control,1
577,1444083084341751812," If the Alex Jones standard being applied in his case applied to the corporate media, Steve Scalise could sue Maddow for the mass shooting her deranged super fan went on after watching her show. I wish Scalise had sued Maddow, he should have, she incited terrorism.",slightly support gun control,1
578,1469084071389282306,Staffer Allowed Into US Capitol Complex WithGun ,neutral to gun rights/control,0
579,1466554067941933057," Owning a gun means securing it properly and locking it and keeping the ammunition separate, Oakland County Prosecutor Karen McDonald said. ",neutral to gun rights/control,0
580,1476672438528315404,"CHARLESTON  West Virginia Attorney General Patrick Morriseyannounced the publication of policy guidelines as mandated by a state law passed in early 2021.The policy guidance concerns a new statute, HB 2694, which says no West Virginia law",irrelevant or no opinion on gun rights/control,-99
581,1466916115217584130," Republicans never do anything to protect children from gun violence, yet they create terrible role models while playing politics with offers for internships. #FreshVoicesRise #ONEV1 ",slightly support gun control,1
582,1449836119017861123, anyone need a bubble gun that obliterates reality itself ,irrelevant or no opinion on gun rights/control,-99
583,1440073558403608582," BREAKING: 4 students are rushed to the hospital after a juvenile goes on a shooting rampage inside a Virginia highschool, marking the latest tragedy in a string of school shootings across America. The suspect is in custody.  IF YOU THINK THAT CONGRESS MUST ACT  ON GUN VIOLENCE!",strongly support gun control,2
584,1448401441241145345,Still You Should Never bring Iron Fists to a Gun Fight.,irrelevant or no opinion on gun rights/control,-99
585,1445862882051182594," 18 people have been killed last night in Kuryan Madaro of Zamfara by armed bandits burning down homes, businesses and 18 Vehicles including a police patrol vehicle. The deaths and destructions are too many for the people. ",slightly support gun control,1
586,1469424741140217856,"That happened to me about 8 years ago.  My staff did great, their training kicked in. I'm glad I was there so gun stayed on me.  It's some scary shit though. Hope no one was hurt.",slightly support gun rights,-1
587,1475947139846983683, Ashli Babbit isn't a martyr for dying while attacking the Capitol.Kyle Rittenhouse isn't a hero for murdering two people.Jared Schmeck isn't a champion of free speech for telling Biden to F himself on a Santa call.But lionizing bad people who do bad things is the GOP brand.,slightly support gun control,1
588,1447289933392142336,"I fail to understand why they haven't already done this. Let each studio change the movement or whatever or slight mechanics but keep a strong base. Add new guns, release a large overhaul every year or so. Make the gun skins a SKIN attached to a gun TYPE (like an AK, m5, etc)",irrelevant or no opinion on gun rights/control,-99
589,1469083492013293573, This is why people don't want to become teachers. You have to fight students deal with disrespectful parents and schoo,irrelevant or no opinion on gun rights/control,-99
590,1440441856165244945," Savathun: ""Look at that little gun in your hand. What do you think you're going to do with that thing?""Me: Put you in it...Savathun: 0.0",irrelevant or no opinion on gun rights/control,-99
591,1463290121659158530,"FFS do you know any history? It was named Spanish Flu after the first documented outbreak being reported by Spain - prior to this it was a virus brought over from USA (armed forces) from Oklahoma muster - it was surging through UK, France before Spain 1/2",irrelevant or no opinion on gun rights/control,-99
592,1447684543423471619, not teddy being behind the viral gun choreo   #LISAxCOMPLEX ,irrelevant or no opinion on gun rights/control,-99
593,1442252429773479937,"Your fire arms and ammo were counted and put on a list and sent to the president. Yes,your guns were regulated by the govt.They knew who had the guns and how many. There is not one single word in the 2nd amendment that states your guns can't be regulated. Thats the way it started",slightly support gun control,1
594,1463290277649698818," White House press sec. Psaki asked if Pres. Biden would apologize to Kyle Rittenhouse for previous comments, campaign video after acquittal: The president believes in condemning hatred, division and violence. That's exactly what was done in that video. ",irrelevant or no opinion on gun rights/control,-99
595,1467988513153073154,"""Heeey knock it off! I am not a cat, I am a Wizard and mage before Inverse Spirit 2nd.""*Takes her leg back*""Well next time if you want my attention don't point a gun at me!"" ",irrelevant or no opinion on gun rights/control,-99
596,1449492894541299713," Armed men attack civilians, loot, burn, when security forces gone & internet shutdown; Amhara witness claims Amhara victims. Massacre on Oct. 10 in Kiramu Woreda, Oromia, & majority killed were Oromos. #HaroMassacre @eu_commission",irrelevant or no opinion on gun rights/control,-99
597,1447308275712675850,do you practice safe sex umm yeah he has a gun,irrelevant or no opinion on gun rights/control,-99
598,1466554294677688322," they're not endangering anyone if safety measures are followed by the responsible parties. i would venture to guess that many, many more fatal shootings occur from accidents involving privately owned guns in people's homes than on movie sets",irrelevant or no opinion on gun rights/control,-99
599,1455300269068140544, Is there any doubt that the judge in the Kyle Rittenhouse case is a trumper?,slightly support gun rights,-1
600,1448793058808455169," REVEALEDWashington's Metropolitan Police Department warned federal law enforcement agencies on Jan. 5 that Trump supporters who planned to attend his ""Stop the Steal"" rally the following day were being urged on social media to ""COME ARMED.""#MOG",irrelevant or no opinion on gun rights/control,-99
601,1453108164086444040," After conducting a car stop, your Public Safety Team arrested a known gang member with previous gun arrest history and recovered this loaded gun. Great job keeping our East Flatbush community SAFE!",slightly support gun control,1
602,1469083539350171649, BREAKING: US Capitol Police arrested a staffer for attempting to bring gun into Longworth House Office Building at the C,neutral to gun rights/control,0
603,1433910261115760642,Need my gun license fr . I don't be feeling comfortable going places with Emory by myself sometimes,strongly support gun rights,-2
604,1456035239453675523, The Conservative MPs supporting the Leadsom amendment  seeking to stop the suspension of Owen Paterson for lobbying breaches  have second jobs with private firms cumulatively worth 1 million a year. ,irrelevant or no opinion on gun rights/control,-99
605,1467988918591049728,gun knife pow pow boom boom,irrelevant or no opinion on gun rights/control,-99
606,1452750000463564805, I want to thank the for their work here. I've been requesting this data from PPB but never received it. My office will be analyzing this information to help us determine where we should focus our efforts to interrupt the gun violence harming Portland. ,slightly support gun control,1
607,1455300110729072644, GIVEAWAY TIME! We are celebrating our spot in the Legends stage and are now giving away an AK-47 Gold Arabesque to one lucky winner! Just click the link below and follow the instructions to enter!Giveaway ends Monday 8 Nov.#BeHeroic,irrelevant or no opinion on gun rights/control,-99
608,1468356049572794371,I am done. How can the PM excuse this? What message is he sending by allowing someone like this to continue to walk the halls of power using taxpayer's money to employ racists. Laming also uses taxpayer money to threaten women's advocates with defamation.  ,irrelevant or no opinion on gun rights/control,-99
609,1433910400089722880, mane wtf they got Lucki doing at the gun range ,irrelevant or no opinion on gun rights/control,-99
610,1440073300957224964,"Welcome, SheilaCole68! Here's something that may be useful. ",irrelevant or no opinion on gun rights/control,-99
611,1444763716864528384," While Americans know that guns take many innocent lives every year, many don't know that firearms also save them.Surveys have found an average of about 2 million defensive uses of a gun per year. ",strongly support gun rights,-2
612,1468356266590453766,"Alternate tweet: ""dog assists armed robbers"" ",irrelevant or no opinion on gun rights/control,-99
613,1453505531642093568,Pre-1970 television favorites:Have Gun Will Travel -- you can make a college reading list from the literature name checks and in one episode Paladin has to assist Oscar WildeRun For You Life -- rarely mentioned despite film twitter love for Ben Gazzara#CinemaUnit #oscarwilde ,irrelevant or no opinion on gun rights/control,-99
614,1447671642453417984,The 'facts' do not come into play for the gun grabbers. Lies and deceptions and quite frankly ignoring their own policies that contribute to societal mayhem is par for the course.,slightly support gun control,1
615,1472663131730190346, Top Gun - RevelationSOLC 6 Day 2 #ENCORE ,irrelevant or no opinion on gun rights/control,-99
616,1440074004769828864,Leave the gun. Take the cannoli.,slightly support gun control,1
617,1472663177234038786,It's all driver responsibility unless he had a gun to his head and was forced to drive it,irrelevant or no opinion on gun rights/control,-99
618,1447684874047995910," A man shoots people in a school shooting is released on  bail , fucking  incredible ! I don't care if he was bullied in the past ! Millions of people are bullied and don't brig a gun to school and start shooting ! ",strongly support gun control,2
619,1466543296172343296," I think post Roe abortion politics, if that's what happens, will be like gun politics. Every single Republican state legislature will be constantly passing new measures every legislative session. And they'll ( by necessity) get more and more extreme. ",slightly support gun control,1
620,1454209534512140293, In Toronto alone we've seen 12 shootings & six murders with guns in last week.We have a gun crime problem of gangs using handguns & is focused on hunters & target shooters. His plan is over budget without buying 1 gun.Read &  #cdnpoli ,slightly support gun control,1
621,1436476753480912898," Jewish settler-terrorist fires his gun towards Palestinian homes in occupied Hebron, last night. ",irrelevant or no opinion on gun rights/control,-99
622,1455313253899321353,Lol I wish u ask anyone in the t8 I'm a literally meme even tho none of them can gun me 1on1 but that's besides the point I agree most of these cod kids have the most gigantic egos lmao it's worse when the league play randy with 2k earned on cmg from dollar wagers pipes up,irrelevant or no opinion on gun rights/control,-99
623,1469074420538888192,Congressional staffer arrested with gun inside US Capitol office building - ABC News - via @ABC,neutral to gun rights/control,0
624,1450928543098155010,"The Ethiopian govt's decision to bomb Mekelle, Tigray's capital, which has been free of armed conflict for months, demonstrates their desire to terrorize the civilian population. Take action!  #StopBombingTigray #MekelleUnderAttack",irrelevant or no opinion on gun rights/control,-99
625,1470154239683043330, I got very angry moments ago. I saw an article in USA Today. Headline said Biden's approval rating was lowest ever. A dive into the article shows - not the case! The headline referenced Biden's lower ratings in handling inflation and gun violence. WTF is wrong with our media?,irrelevant or no opinion on gun rights/control,-99
626,1440798679682535430," Smoking gun Per At a 2017 conference featuring Fauci, Daszak, and a Hunter Biden-funded pandemic group (Metabiota), the EcoHealth Alliance chief bragged about how Fauci had funded his Chinese coronavirus experiments (VIDEO!)",irrelevant or no opinion on gun rights/control,-99
627,1455299025155014656, When all the guns have been bannedWhen all the words have been censoredWhen all our history has been erasedWhen all our freedoms have been takenONLY THEN will you discover why the Right to Bear Armswas so high on the list.    (Free American Quote),strongly support gun rights,-2
628,1475587300046237696,Do citizens (not police officers) with guns ever stop mass shootings? - #2a #guns #gunsense #gunrights,slightly support gun control,1
629,1458583664309125124, Kyle Rittenhouse did nothing wrong!  if you agree. ,slightly support gun rights,-1
630,1454226729145229314,"Back you 100%. Clean energy. Everyone pays their fair share of taxes (in my mind a flat 10% is good.) Strong police forces but punish the bad ones. Fair gun laws, 48 hour waiting, complete background checks. New infrastructure. A workable immigration policy.",slightly support gun control,1
631,1448757493757272075,"Ok so tell me what were the false charges. Cause I thought they were questioning her because the gun was registered to someone else. And I also thought that they just called the police to turn the  in, then the police took matters into their own hands. I could be wrong tho.....",neutral to gun rights/control,0
632,1469083887997370368,War turns promises into hopes.-Ima-Gun-Di (Star Wars: The Clone Wars Season 3 Episode 3 Supply Lines),irrelevant or no opinion on gun rights/control,-99
633,1477392563921461248, Them turn knockout to gun ,irrelevant or no opinion on gun rights/control,-99
634,1469451649437609985,"Yes. The rest of the world is understandably mortified that we tolerate so much gun violence so a bunch of tiny dicked, fearful guys can pretend to be tough",strongly support gun control,2
635,1455313811100024832,"Every gun owner is a responsible gun owner.  Until the moment they exercise their freedom, to choose not to be responsible.Just ask the guy that Dick Cheney shot in the face.",slightly support gun control,1
636,1477372729519185923," ...Guns in the hands of honest citizens save lives and property and, yes, gun control laws adversely affect only the law ab",strongly support gun rights,-2
637,1475947321628233729," If a nigga pull his gun out on me, playing or not, the relationship is over",irrelevant or no opinion on gun rights/control,-99
638,1448399952535769094,Bodycam video released to 7News shows the moment the principal of Walker Elementary School and an officer confronted a 10-year-old student who had brought a gun to school in his backpack. ,neutral to gun rights/control,0
639,1442632998642401283," Australian police are beating up old people in the streets, strangling women, hitting men and splitting their skulls open.And there ain't a damn thing Aussies can do. That's gun control at work.",strongly support gun rights,-2
640,1472663469463908356,Except im not insensitive at all the only thing that stops a bad guy with a gun is a good guy with a bigger one words on a paper don't stop criminals ....that's why they are criminals,strongly support gun rights,-2
641,1466191646857613314,You know the criminals will still get guns?,strongly support gun rights,-2
642,1472354016076173315, Stop and really think about this.Instead of passing laws to minimize school shootings we are teaching our children how to avoid being murdered while at school.,strongly support gun control,2
643,1448027280857387009, taehyung acting getting a shot by the water gun please he's so funny  ,irrelevant or no opinion on gun rights/control,-99
644,1477392343066157059,"""drunk and high and the same time drinking champagne on airplane spit rounds like a gun range @2chainz",irrelevant or no opinion on gun rights/control,-99
645,1433910058119622660," This whole I'm toting a gun, therefore I'm a patriot BS is really getting old! ",slightly support gun rights,-1
646,1447308899556765702, How come the democrats aren't calling for gun control after the TX school shooting this time? Curious don't you think? The silence about it is deafening. Any theories? ,slightly support gun rights,-1
647,1452750178465820673, Like them boys be trippin fr I remember I was at my first event where they was steeping nigga gone tell me you bet not break the line bitch I got a gun in hea,irrelevant or no opinion on gun rights/control,-99
648,1471960566629650433," BREAKING: Marjorie Taylor Greene claims Jan 6th wasn't a ""planned insurrection"" because anyone with ""half a brain"" knows all of the Republican gun owners would have brought their firearms, says the real issue is the Capitol was ""unprotected.""  IF YOU THINK SHE MUST BE EXPELLED!",irrelevant or no opinion on gun rights/control,-99
649,1469425055151050765, Retweet if you managed to make it through the entire life without needing an assault weapon.,strongly support gun control,2
650,1456026402625626123," ""For more than a year, the Ethiopian govt has been battling an armed insurgency eager to destroy the country's democratic character.  Civil conflict produces excesses & tragedies on all sides, but there is no moral equivalency between those sides"": #NoMore",irrelevant or no opinion on gun rights/control,-99
651,1435732820983492613,"Singing songs that make you slit your wrists, it isn't that much fun, staring down a loaded gun ",irrelevant or no opinion on gun rights/control,-99
652,1447290775709040648," Interesting... Other European FGC-9 gun makers are already paying their respects to JStark with a volley of shots. ""Shook Ones"" used because that was one of JStark's favourite songs apparently. ",irrelevant or no opinion on gun rights/control,-99
653,1443999708645629953, Today's school shooting comes out of Houston. Panic stricken parents arriving as local PD directs families to a reunification location. Texas has had 10 school mass shootings. Ready to end this yet? #EndGunViolence #HonorWithAction,strongly support gun control,2
654,1466543206883946496, Michigan schools CLOSED over fears of Oxford High School copycat' shootings ,slightly support gun control,1
655,1440440303446474752, Grateful to share my story in an amicus brief before SCOTUS. Thank you to for centering the experiences and voices of those directly impacted by gun violence. ,strongly support gun control,2
656,1469083927369240580," Kyle Rittenhouse, acquitted last month of all charges related to shooting dead two demonstrators at a racial justice protest in 2020, was seen leaving Maurice's BBQ Piggie Park with state Attorney General Alan Wilson. ",neutral to gun rights/control,0
657,1447683457656700941,"Statistics compiled by the Gun Violence Archive show youth homicides rose sharply from 2019 to 2020, and that this year is shaping up to be even worse. ",strongly support gun control,2
658,1448794495139581956," We just ended our only war and the House Armed Services Committee voted to *increase* the military budget by $24 billion, to $740 billion.We can afford anything we want. Our leaders just choose to make some people suffer.",irrelevant or no opinion on gun rights/control,-99
659,1465469775757332481,Kyle Rittenhouse,irrelevant or no opinion on gun rights/control,-99
660,1448754296212889600, Halo 3 Anniversary???!!!???!!!???!!!CONFIRMED 2022?????gun ,irrelevant or no opinion on gun rights/control,-99
661,1453108077650235399,True. I need to go to the gun range some more before I can do that. Take some lessons or sumn.,slightly support gun rights,-1
662,1466543433154277376,Yes. Because they owned the gun and because they were negligent by not addressing their son's mental health issues.,slightly support gun control,1
663,1460029789373353984,Yeti provoking something with a gun! Left handed!,irrelevant or no opinion on gun rights/control,-99
664,1439694332840267776,The same dude who tried to get past the TSA with a gun in his carryon?,irrelevant or no opinion on gun rights/control,-99
665,1449870043991453696,"Alright Texas keep putting those big ads guns in the streets. KEEP ON SUPPOING NRA AND ALL Straw dealers, THAT HAVE NOTHING TO DO WITH 2ND AMENDMENT.  MY CONDOLENCES TO BRAVE OFFICER KIA.",slightly support gun control,1
666,1448027309835968513,"""I'M SIDNEY PRESCOTT OF COURSE I HAVE A GUN"" PORRAAAAA",irrelevant or no opinion on gun rights/control,-99
667,1445115962705985542," Behold! Watch this beautiful sight! The according Royal gun salute to the three deities from kanyakumari dist,who set off to to the city of Thiruvananthapuram which is 100 kms away for navaratri celebrations!The whole city of tvm gather to receive them!. ",irrelevant or no opinion on gun rights/control,-99
668,1445467142955036684," The SouthEast Leaders will live to regret ever allowing Military invasion of our land for the 5th time. Python dance 1&2, did it stop Biafra agitation? Uzodinma air bombardment in Imo, did it stop Biafra agitation? You can't win this war by gun and bullet. @POTUS",irrelevant or no opinion on gun rights/control,-99
669,1440440245762211840,"27-Year-Old Killed In Grays Ferry Shooting, Police Say via @CBSPhilly",neutral to gun rights/control,0
670,1444763770224615441," A presidential commission on the Supreme Court, taking testimony on the court's power & proposals to add seats to the court, limit justices' lifetime tenure and require more transparency, is due to report to President Biden next month. Watch this space!",irrelevant or no opinion on gun rights/control,-99
671,1453505811565531136,"Phone hack: buy apple cables and heat shrink tubing. Slide tubing to cover each joint, connector and USB plug. Shrink with hair dryer or heat gun.",irrelevant or no opinion on gun rights/control,-99
672,1436097009019150347," Today's Gun of the DayToday we have the Battle Arms Development Workhorse AR. This comes alot of quality details ranging from an upgraded stock, grip, ambi selector & handle, Nickel Teflon trigger & more #2A #ARs #American #Crypto #NFTs #thursdaymorning ",slightly support gun rights,-1
673,1475946903883816962,That was one nice thing about the lockdown...no school shootings and less mass shootings in 2020...,slightly support gun control,1
674,1476703917400494108,Maybe take their ass there since they feel it's the pinnacle of gun control.,slightly support gun rights,-1
675,1453858191041835011,I tried strategy over running around like a headless chicken with a laser gun ,irrelevant or no opinion on gun rights/control,-99
676,1469074582615302153," Shooters and politics aside, children all across this country are traumatized daily by gun violence whether it's in school, at home, or on the street.",strongly support gun control,2
677,1448793558874353666, ST FN AK47 | EMPRESS GIVEAWAY! ($300)*cannot be exchanged for crypto*To Enter:--Like this video:https://t.co/S7th8mzWsN(MUST SHOW PROOF OF LIKE WITH SCREENSHOT BELOW)Thats it!ENDS IN 1 WEEK AS ALWAYS! ,irrelevant or no opinion on gun rights/control,-99
678,1462205540440805377, Rittenhouse Crossed State Lines Which Means That He Can Be Federally ChargedThese federal charges that Kyle Rittenhouse could potentially face that include civil rights violations and potential hate crimes#MOG,irrelevant or no opinion on gun rights/control,-99
679,1455299122580258817,"Junta Terrorists have been heavily guarding the entire city of #Mandalay,blocking roads.They were seen preparing to enter the monastery compound in some townships, including armed terrorists and plainclothes women. #WhatsHappeningInMyanmar #Nov1Coup ",irrelevant or no opinion on gun rights/control,-99
680,1460029955371372546, More armed police arriving in Rutland Avenue - these reinforcements appear to be from Welsh forces That's a large number of armed officers now on the scene ,irrelevant or no opinion on gun rights/control,-99
681,1466554091966849030,"Said it before, I'll say it again - own up to the accident and the lack of gun safety on setThe gun was in YOUR hand",slightly support gun control,1
682,1457860356005670915," Once again, it's not that Kyle Rittenhouse is not guilty-It's that he never should have been charged in the first place",strongly support gun rights,-2
683,1475969146198183937,"The next thing we'll hear is rifle cop swearing it looked like the alleged attacker had a gun in his hand, and that rifle cop was therefore scared for his life, because nothing else would justify blowing away the alleged attacker when he was walking away from the alleged victim.",irrelevant or no opinion on gun rights/control,-99
684,1469424268291182592, Remember when this football coach named Keonon Lowe stopped a mass shooting? Took away the weapon and gave him a hug. Wha,slightly support gun control,1
685,1466554185072078850, Man with gun outside UN in New York surrenders to police ,irrelevant or no opinion on gun rights/control,-99
686,1466543184260046861,Why would I store my gun locked in a safe separate from ammo? It makes my gun useless if I need to defend myself,slightly support gun rights,-1
687,1449493259374538754," In the knee-jerk reaction to George Floyd's death, the school system removed school resource officers, suspending a partnership with Seattle PD for a one-year period.  That worked out well.",irrelevant or no opinion on gun rights/control,-99
