weibo_id,weibo_content,标注人S,标注人W,label_sw
4225913174787123,“他们来到我的办公室，说‘气候变化！这是件大事！’我把他们赶出去，说，‘那是个话题，很重要的话题。但不是一则新闻。你去找有关气候变化的新闻故事我们再谈。我告诉他史蒂文·斯皮尔伯格并没有拍一部叫《大屠杀》的电影，他拍的是《辛德勒名单》。整部电影从头到尾都在讲大屠杀，但整部电影围绕的 ,3,1,
4191708528935476,#ict行家智库# 能源结构调整大势所趋，风电迎发展良机。由于气候变化的影响，可再生能源替代化石能源在世界范围内得到广泛认可。2015年的巴黎联合国气候变化大会成为了可再生能源的分水岭，再次强调了可再生能源发展的重要性，指出通过到2030年将可再生能源比例增加一倍来实现气候变化的控制和可持续发 ,1,1,1
4413298366156021,#2050年香蕉或将完全消失# 据俄罗斯卫星网报道，日前，《自然气候变化》杂志载文写道，英国埃克塞特大学研究人员进行一项研究，称因全球变暖，到2050年香蕉或将完全消失。据悉，目前十个国家的香蕉产量每年都在减少，印度和巴西将来可能会出现香蕉严重短缺现象。（新浪财经） ,1,1,1
4531943188205203,每次走回厦门的街上 都有一种熟悉的味道 不知道是鸡蛋花的味道还是什么 总之我把它统称为厦门味道 是一种即使这个地方我没来过 却也不慌张 高温出门的时候 总是希望自己可以去一个四季分明的城市待待 感受在空调屋里的天气枫叶哗哗落下的秋天🍁 但重新走到厦门的小街 又觉得脚下的这片土地 实在是熟 ,3,3,3
4305791525773549,//@SOJI_KeepGoing://@反吃瓜联盟:旧恶魔正死灰复燃，准备完成制造混乱和死亡的工作。新的意识形态在操纵宗教，提倡互相传染的蒙昧主义。有时候，历史会重新走上悲惨的道路，威胁到我们的先辈用鲜血封存的和平遗产。  我们可以共同抵御全球变暖、贫困、饥饿、疾病、不平等和无知等幽灵的威胁。我们已经,1,1,1
3977151865029635,劳资快被冻死了...这才五月，而且最高温度也就三十度，空调有必要温度低成这样吗？[抓狂]我要去找图书馆大叔打一架...我都快冻的缩成一个球了[泪],3,3,3
4532353080498112,全球最富有的女性之一、贝佐斯前妻麦肯齐-斯科特最近开始实现她去年“要把保险柜里的钱全部给光”的承诺，给116个组织捐款，总计170亿美元。她捐款的组织很有意思，下列是一个清单： 种族平等、LGBTQ平等、性别平等、经济地位上移、同情及弥合分裂、民主运作、公共卫生、全球发展、气候变化。其中包括 ,1,3,
4523754183033291,在高铁上吹空调冷死 看到这条暖和了许多[赞][doge]//@南境:太热了太热了太热了刚收到高温黄色预警//@萌你奶奶个腿儿啊:嘤嘤嘤！！宝贝宝宝！！[抓狂][抓狂][抓狂][抓狂][抓狂]（@朱一龙 朱一龙活粉嗷嗷叫！）,3,3,3
3998883602588154,#用电安全#【家用电器要适当“休息”】高温天气，用电设备大量增加，电器线路负荷加大，极易引发火灾。因此，要全面检查家中电线线路，及时更换老化失效的部件，选择功率适用、质量完好的电器连接线及插座、接线板。使用空调等大功率电器要适时断电“休息”，以免超负荷运转造成温度过高而引发火灾。,3,3,3
4412554623161580,#全球变暖恐不再受人类控制#每一次看完《鬼谷说》都觉得，地球坚强得很，生命也是，每一次大灭绝都有置之死地而后生的物种，它们存活下来后不断适应环境并更新“装备”。 环保这个话题近年来不断被提起，与其说我们是在拯救地球，不如说我们是在拯救人类自己。 ,1,1,1
4536850335925762,德媒：中国不是我们的对手，不是我们的敌人，而是日益重要的全球伙伴。没有对华合作，就不可能有成功的应对全球气候变化的政策。没有对华合作，我们将无法应对当前全球疫情以及可预见的新感染潮——在这方面不能依靠美国。按照国际法，中国在香港事务上制定法规与别国无关。中国收紧法律，是普遍做法。,1,1,1
4398351594461427,保护环境，一路前行#李晨[超话]#  //@李晨:#联合国在华四十周年# 臭氧层是一个脆弱的气体保护层，时刻保护着地球上的生命[抱抱]逐步控制减少消耗臭氧层的物质，可为应对全球气候变化作出重大贡献[作揖]Cool到底，向前行[加油],1,1,1
4398606133609544,#法国[超话]##法国巴黎高温破记录#  朋友圈盗两张图解释一下巴黎人民怎么战高温。 前一天最高42度。第二天早上气温只有19度，全天最高只有23度。可以看到，后面一周的气温都在20多度徘徊。 巴黎从来不会连续热好几天，这也是大家不费心思申请安装空调的原因之一。 说真的，我对我们小区那群老头老太太 ,3,3,3
3991149125963421,#给大学寝室装个空调#我农大风景秀丽景色宜人是很好，but动不动高温预警37°以上，学校能不能给安个空调！风扇也行！知不知道外边37°，宿舍45°，床上就是50°[拜拜]每天晚上仿佛在火盆里翻滚好吗[拜拜][拜拜][拜拜]现在流的汗，都是报志愿时脑子里进的水[拜拜][拜拜][拜拜] 晋中·侯城乡,3,3,3
4006225186585213,[钻石]现在很多人在这个季节鼻子上或鼻翼旁或眉毛附近，乃至下巴周围痘痘频发处，有两点原因：一是肌肤清洁欠缺；二是天气温度过高，加上空调间空气不流通，肌底水分流失过快，皮肤浅层受到高温无法进行自我调节，这样的情况下闷出来的痘痘，也就是火疖子。多喝水，最好是苦菊花茶每天喝，或者绿豆百合汤,3,3,3
4518176623259973,气候史和人口史是近年来国际中国史坛兴起的两个重点研究领域。在气候史方面，自竺可桢关于历史时期中国气候变化的开拓性成果于1970年代初问世以来，中外学者在此领域做了很大努力。从他们的研究成果，我们对近两千年来中国气候变迁的情况，已有一个大概的了解。,3,3,3
4398756063825027,也许人类的最大的威胁是自己，工业化让全球变暖北极融化河流污染空气污染垃圾污染，政治争政权夺利算计不讲道理，导致好的方案出不来创造力出不来错误的东西不能改正文明停止不前矛盾冲突不断解决不了解决了也是不公正的每一个人为了自己的私利而争夺导，还有很多要说但我懒不说了。 可能留给你们人 ,1,1,1
4006150318045066,#营养学堂# 夏天长时间紫外线辐射，室内空调与室外高温天气的反差，这些度容易引起过敏症状，惠普生维生素C+E片能减轻炎症的发生，对于过敏的症状有敏显的帮助。[抱抱][抱抱]惠普生旗舰店,3,3,3
4264209850288440,【红得发紫热得发烫！你那里啥颜色了？[汗]】空调救我命！今天，中央气象台继续发布高温黄色预警，热热热！四川多地发布高温预警，直逼40℃出门就是蒸桑拿！昨天的全国高温城市排名出炉，恭喜川渝地区携手承包榜单！恭喜泸州叙永喜提昨日川内最热全国前列[微笑]。热化了的商妹儿问一句，今天，你那里啥 ,3,3,3
4270042331298415,【美媒：中国军力已超越俄罗斯 成为美国头号对手】美国商业内幕网称，虽然数十年来俄罗斯一直优先发展核力量及其他军事能力，但其军力已被中国超越，中国才是美国的“头号敌人”。特朗普政府出台的新版国家安全战略，将中俄列为主要战略威胁，而非恐怖主义和气候变化。其中，中国被列在俄罗斯之前。 ,2,3,
4372939308627476,小满是二十四节气中第八个节气。“小满”同前述的“惊蛰”、“清明”一样，是反映生物受气候变化的影响而出现生长发育现象的节令。其意思是自然界植物比较茂盛、丰满了，以麦类为主的夏收作物的籽粒逐渐饱满，但尚未到最饱满的时候。 ,3,3,3
4518877734797973,这种天气坐公车，不知道司机不开空调的原因是想蒙死新冠还是想闷死我，30几度的高温，车里人多全部戴着口罩，之前说开窗通风，开窗就算了，问题是也没见开窗[黑线]一早出门就闷成🐶 ,3,3,3
4527234700805417,三伏天酷热高温，人们喜空调，爱冷饮，喝水多，导致湿气侵入人体，而外湿入内，使水湿固脾，引起积水为患，身体不适等。冬病夏治，最好的时机就是三伏天！养生从现在开始！！ ,3,3,3
4369934358203675,#早安[超话]# 春季要注意身体保暖。春天到来，天气转暖，致病的细菌、病毒等随之生长繁殖，因而流行性感冒、麻疹、流行性脑膜炎、猩红、肺炎等传染病最容易发生。“春捂秋冻”就是顺应气候的养生保健经验。因为春季气候变化无常，忽冷忽热，加上人们用冬衣捂了一冬，代谢功能较弱，不能迅速调节体温。 ,3,3,3
4363072577713748,#地水月送#能不能把地球的海洋水资源逐步迁移到月球啊？？！！#海平面上升#唉。#BBC揭秘气候变暖真相# ,1,1,1
4222599564668133,【历史上的今天】 【“地球一小时”活动在全球千余城市展开】2009年3月28日 (农历三月初二)，“地球一小时”活动在全球千余城市展开。 “地球一小时”是WWF(世界自然基金会)应对全球气候变化所提出的一项倡议，希望个人、社区、企业和政府在每年3月最后一个星期六20：30-21：30熄灯一小时，来表明他们 ,1,1,1
4247644677510584,湖南少儿出版社首创“冰书” 启示全球变暖的环保危机http://t.cn/R13NowE（上#秒拍#看我的最新短视频，下载秒拍->http://t.cn/RuiCoSW） ,1,1,1
4360217879901679,"#朴志训[超话]# 🐰#朴志训气候变化宣传大使#  190412 环境部 气候变化宣传大使委任仪式现场朴志训cut “朴志训宣传大使委任场面，一起守护地球吧” Youtube👉🏼 http://f.us.sinaimg.cn/004vIXX4lx07t1eWezHy01041201enXV0E010.mp4?label=mp4_ld&template=640x360.20.0&Expires=1555057864&ssig=Wrz2xCUtDY&KID=unistore,video",1,3,
4119685866241693,#夏季消防安全提示# 【高温炎热，易引发火灾】随着高温天气的到来，空调、冰箱、电风扇等用电设备大量增加，电气设备线路超负荷运转，电源绝缘皮损坏造成短路打火，或电器的电动机进水受潮，使绝缘强度降低，发生短路烧毁电机着火，还有生产设备升温等。进入夏季也是汽车火灾的多发期，另外，在炎热的 ,3,3,3
4014454443955035,近日，在很多童鞋的命都是空调给的高温酷暑里，有这样一群铁路职工，不但没有空调，甚至没有一片绿荫，在烈日下挥汗如雨，一丝不苟的坚守在工作岗位上。你们辛苦了，为你们点赞[good]，辛勤的铁路人！,3,3,3
4532033072404543,#活力欧洲# 欧盟生物多样性策略将保护和恢复地球上脆弱的自然资源，从而帮助应对气候变化。该策略预计在2030年之前帮助恢复欧洲的生物多样性，造福于人类，气候和地球。 ,1,1,1
4357628525930361,【夏季如何防火？消防来支招】夏季高温闷热，空调、冰箱等用电设备大量增加，电气设备线路超负荷运转，易诱发火灾。此外，常常被人们忽视的油烟机也是造成火灾的隐患之一。油烟机里的油烟道如果长时间不清洗，易引发火灾，而预防措施就是定期清洗。 ,3,3,3
4170321441768757,我妈我姨，迷信一个什么黄太医，一副中药要1w多来治寻麻疹，各种非法走私的药物，什么印度熊胆之类的，之后我各种劝+威胁+我妈看到他药里长虫子了，我妈才乖乖去医院看西医，之前我妈说他有用其实应该都是安慰剂效，换了西医，没几个月就好了[微笑],3,3,3
4531945226638117,哈哈哈哈哈哈哈哈//@KY今天退学了吗://@Mani未滿8歲:笑死我//@就爱舔酸奶盖儿:[允悲]是，我小时候就这么想了//@-磬-: 草//@猫咖茶茶丸 :我唱出来了吗的//@漫威大法好 :全球变暖的罪魁祸首找到了！//@天秀bot ://@我真的没有摸鱼 :哈哈哈哈笑死//@娱小影 :哈哈哈哈哈//@王耿耿西 :哈哈哈哈哈哈//@_独独_,1,1,1
4075795134208775,#消防身边事# 【家庭防火秘籍“八招”】进入春季，气候变化无常，风大物燥，家庭火灾隐患不能忽视。奉上防火绝学中的八种招数，以绝江湖火患，顺便请转发给您关心的人吧~  ,3,3,3
4398813437388731,Day1102，最近持续高温，也就空调和雪糕才能让人身心舒畅。你掌握住了“只要好好吃饭就有雪糕吃”的规律，每次饭后都无比主动地提出此要求，有时临近吃饭点儿还要拿雪糕。今天为了不被发现，悄悄躲到了滑梯底下，得瑟地晃着脚，我低头看手机的空，你又神不知鬼不觉地挪到了滑梯后面，简直不能更搞笑了 ,3,3,3
4173937782860912,科学的眼光观世界 富有的思维察明理如今，大气中的二氧化碳含量已经达到了300万年来的最高值，减少对煤和化石燃料的依赖，由化石燃料转向可再生能源是应对气候变化的必要途径。众多的可再生能源已经被开发利用，如风能、太阳能等。 今日头条 ,1,1,1
4263835244269425,【学校装空调要学生每人交200元？ 校方回复：学校没有介入 教育局：责成肥东一中立即予以纠正】近日，合肥市肥东一中李同学(化名)反映，学校暑假准备给高三年级学生补课，考虑到高温天气容易导致学生中暑，所以准备给教室安装空调，不过需要每个学生交200元。  学生：英才班一开始就有空调，其他27个平 ,3,3,3
4319597497254873,【#联合国卡托维兹气候变化大会# 归来 | 气候变化大会朝夕相处逾半月，代表团成员给中国环境报记者留下啥印象？】半个多月的气候变化大会，中国代表团背后的心血有谁知？代表团的刘硕说：“我的孩子才3岁，为了在开启谈判前做好沟通工作，这两年来几乎每个月都得出差。孩子渐渐懂事，作为一位母亲，我 ,3,3,3
4245046352262085,因为全球变暖，所以细菌病毒很容易繁延生息和变异寄生在动物身上等。我们也尽量少吃动物，尤其是那些半生不熟的肉类，有些都容易有寄生虫等病在传染给人类。,1,1,1
4392768233354067,厦门地铁实在太热了！！//@jmdpress:赞成，这几天厦门地铁跟没开空调一样[拜拜]@厦门地铁 //@确认信号:其实这个真的可以有。神烦公共交通工具上那种自己觉得冷就要求调高温度的“老弱病”，你觉得冷可以加衣服，调高温度后怕热的旅客难道可以光膀子么[挖鼻][挖鼻]。,3,3,3
4169416020802074,今年11月，联合国气候变化会议将在德国波恩举行。解振华表达了中国关于波恩缔约方会议的期望：  会议成果中有一个能够全面反映各方诉求，平衡反映《巴黎协定》各个重点要素的可供明年谈判的实施细则案文草案；  通过磋商讨论，达成一个促进性对话的框架、原则和程序性安排，以便2018年在缔约方大会上各 ,1,3,
4440478394957657,看到结果突然感动🙊 我参与了@财经网 发起的投票【你觉得地球面临的最大威胁是？】，我投给了“气候变暖物种灭绝”这个选项，你也快来表态吧~,1,1,1
4344268313187015,【别了，“无树村”（美丽中国·绿色奇迹③）】砂石多、土质差、高寒缺氧、干旱少雨，在西藏阿里、那曲，种树太难。那为什么还要种呢？——西藏是中国、南亚、东南亚地区的“生态源”，是亚洲乃至北半球气候变化的“启动器”和“调节器”，有“亚洲水塔”之称，生态地位极其重要。雪域高原的国土绿化和 ,3,3,3
4353748631238191,阿联酋倡议成立阿拉伯国家航天联盟    阿联酋《联合报》3月20日报道，在阿布扎比举行的第二届世界航天大会期间，阿联酋副总统兼总理、迪拜酋长宣布成立阿拉伯国家航天联盟，创始成员国11个。同时，阿联酋还宣布由阿拉伯国家共同研发首个气候变化和地表检测卫星，完全由阿拉伯人自主研发制造，阿联酋提 ,3,3,3
4394275439184191,"吸附高手""中建南方活性炭包""消灭甲醛、去异味夏天到了，又可以空调、冷饮、玩水了，光想想简直就嗨爆了有没有。但是你可曾想过不止你喜欢夏天，在这个高温天气下，更是甲醛出没的适宜时机。甲醛是室内空气污染的头号杀手，它还有TVOC、苯、氨、氡这几个亲戚，都是制作空气污染的一把好手。它们无处不在 ",3,3,3
4406994481846412,#硬核空调好物盘点#立秋暑未消，秋老虎驾到！三十几度的高温依旧是日常。潮湿、闷热、高温，该如何避开这恼人的天气？海尔空调为你准备了一波#硬核空调好物盘点#，让你舒爽一下。8月19日16：00—18：00，来海尔京东自营旗舰店，看直播赢价值299元热水壶，更有超值店铺福利等你来，快扫描下方二维码领取 ,3,3,3
4013834350091534,腰部疼痛，反复发作，疼痛可随气候变化或劳累程度而变化，时轻时重，缠绵不愈。腰部可有广泛压痛，脊椎活动多无异常。急性发作时，各种症状均明显加重，并可有肌肉痉挛，脊椎侧弯和功能活动受限。此时，通立康贴来帮您,3,3,3
4119655364907010,#中新记者看贵州# 生态专家在贵阳！！要怎么应对气候变化？英国前副首相在研讨会上发表演讲，“让发达国家和发展中国家一起找到不同形式的绿色增长模式，中国现在所在做的事情，正是朝着这个方向前进。”从现在就开始吧!一起携手走向生态文明新时代[bm做操],1,1,1
4247911900065200,【Ted听力练习】北极冰川在融化，马尔代夫渐渐被淹没......Zaria Forman用她超写实的绘画艺术来表现地球的美以及其脆弱。对于全球气候变暖我们又能做些什么呢？@微博教育 ,1,1,1
4412660991279725,#全球变暖恐不再受人类控制#【冬季美白简介】胡萝卜：被誉为“皮肤食品”，能润泽肌肤。另外，胡萝卜含有丰富的果胶物质，可与汞结合，使人体里的有害成分得以排除，肌肤看起来更加细腻红润。芦笋：富含硒，能抗衰老和防治各种与脂肪过度氧化有关的疾病，使皮肤白嫩。 ,1,3,
4532107681207582,#阿尔卑斯山现粉红色冰川# 科学家认为是一种藻类造就了粉红色冰川 和气候变化有关 该藻类会加速辐射吸收 导致冰川融化速度加快 加剧全球变暖。  温室效应加剧，冰川融化速度增快 要好好保护环境了！ ,1,1,1
4065736240196218,【科学家称2016年为有记录以来最暖年份】美国国家海洋和大气局周三宣布，2016年，全球地表平均气温比工业革命前所记录的平均气温高1.1摄氏度。科学家从19世纪80年代开始记录气温，但研究表明，世界上次有这种温度大约在115000年前。人类活动对气候的影响越来越大，气候变暖造成极端天气。2016年气温升    ...展开全文c,1,1,1
4012815725625019,【六七月高温天卖出全年1/3的空调量 明年规模看房市】　　过去的6、7月份，全国各地经历高温天气，这股“烧烤”般的热浪直接给全国各区域空调市场销售带来利好。六七月高温天卖出全年...,3,3,3
4355491859036368,老字号 片仔癀牙膏 清雅牙火系列、近500年传承配方 功效显著、牙膏中就含珍稀名牛黄 蛇胆 田七等成分具有清热解毒 口腔溃疡 牙龈肿痛 出血 牙石 口腔异味等 、由于饮食不当 工作压力 使用烟酒 气候变化等原因都适合这支可解决多效养护➕“清牙火”牙膏、冰爽薄荷口感 每天一早来个大醒神、工作倍儿棒 ,3,3,3
3989474692262353,"老年人的健康生活方式：       晨起一杯水：清晨醒来时，是全天血液最浓缩的时候，一杯温开水，十分有利血液循环。老年人或心脑血管病患者血黏度偏高，夏天出汗多，要特别注意补水。　　别过度贪凉：不要从高温的户外回到室内立即就开空调，不宜一次性大量进食冷饮。　　长期喝绿茶：每天喝绿茶对心<a href=""/single?id=3989474692262353""...全文",3,3,3
4167849901256808,#全球风暴# 我最怕高温天气，太阳大晒得大地皲裂，农作物不生长，人走到外面热得头晕目眩，到处面临着渴死、饿死……我可能只有整天躲在空调房里了[飞机] @程咬晶 @开心Mr邝_769 @我不是奔奔,3,3,3
4130301402391015,拔草了一半[允悲]//@阴霾战士:[并不简单]得了便宜还不卖乖//@飘飘_憋缩发静静地捏肥肉感受: 卧槽，本来还想说要不要冒着高温去支持一下，不去了不去了，空调那么好我可舍不得,3,3,3
4523508611456321,内：北京疫情紧锣密鼓地防控；汛期量因气候复杂多变进入防范防备阶段；内蒙鼠疫（起因存疑）爆发征兆；外国间谍等；外：敌对反华势力等围攻。 要不要关心首都和各地区百姓死活了？要不要关心国家安危了？今年气候异常，内蒙古自治区鼠疫爆发又有可能给新冠疫情雪上加霜；今年烈士又牺牲多少了？接下来 ,1,3,
4227413695171698,明明此时的气温有18度，可还是感觉好冷啊，大概是因为没有要到拥抱的缘故吧。时隔一个月的第二次见面，教会了他一个道理：饭才吃了一半，就跑去见别人果然对身体不好。我不是阿童木，你也不是茶水博士。我不接受你的改造。 ,3,3,3
4173773458229521,情绪紧张、精神创伤、忧虑、焦虑、饥饿、失眠、外界环境差以及气候变化也可诱发偏头痛。 这就是沉迷学习无法自拔导致的后果[生病][生病][生病] ,3,3,3
4066072586437567,【Ecology：全球变暖或改变动植物间营养关系】①全球变暖已经证明能打破现有的种间营养级关系，从而导致生物多样性丧失。例如温度上升会导致动植物物候的改变，使动植物的出现在时间上发生错位；温度上升会提高病虫害发生可能性，导致一些物种种群密度急剧下降。但是，温度上升导    ...展开全文c,1,1,1
4410266726632383,#高温中的消防员#【粤姐姐：他们的夏天不一样！】别人的夏天：室内吹空调吃西瓜，偶尔还抱怨一下空调不够凉爽。消防员的夏天：高温下训练战斗，只有说不出的酸爽，甚至想拿瓶水从头浇到底！但是，这个夏天磨练了韧性，培养了品格，最重要的是，守护了平安！[心] 转发致敬！ 最可爱的人。#南粤女声# ,3,3,3
4443182915840908,"【BBC摄影师在南极哭了，担忧极地动物生存：这里太热！[泪]】在近期评分超高的BBC纪录片《七个世界，一个星球》中，摄制组成员在南极拍摄时接受采访称“这里很热”，他们目睹了全球变暖对这里造成的影响，想到这些动物将要面临的未来，掉下了眼泪。#500多座瑞士冰川已经消失# http://f.video.weibocdn.com/003OMRBPlx07yyE2S0OI01041200cX0L0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&Expires=1574825707&ssig=Do%2FH6VFYYJ&KID=unistore,video",1,1,1
4388002027240501,#阎鹤祥[超话]# 终于和壮壮同城了哈哈哈哈哈哈哈哈！！高温米兰热得不行了[允悲]有空调的地儿还少，看到壮壮的头盔我更热了……一定要注意防暑哦！ ,3,3,3
4280650238358272,老师[跪了][跪了] 我快坚持不住了……（40℃高温预警） 我从小有个梦，来到大学高温可以吹空调（ps:空调是什么，没见过）[摊手][摊手][摊手]  “水哥”你在哪里？我们整栋的妹子需要你的水来拯救（ps:没人送水，只有奔向超市[加油]，豪不吹嘘🙄️🙄️这是一天的水量） ,3,3,3
4398684412702620,#杭州热门资讯# 【烈日下飞奔的外卖小哥其实对高温情有独钟[喵喵]】#杭州生活# 炎炎夏日，不少人选择坐在空调房里叫个外卖。“天越热，单子越多，我赚得也越多！”19岁的外卖小哥曾永康对杭州的高温天并不介意。说起真正的热感，他想了想说，也只有刚从店里出门的那一阵子会明显地感觉到热，“真顶着太 ,3,3,3
4504428964745349,随着气温升高，有些市民家里的#空调#、#新风#系统、#空气净化器#直接开启了24小时运转模式，虽然家里是清爽凉快了，但这却是非常危险的！尤其是空调，最好不要过长时间开机，空调外机会因为运行高温+机器老化+炎热天气导致起火，成为火灾高发的家用电器！,3,3,3
4280831017242847,2015年9月世界各国领导人在一次具有历史意义的联合国峰会上通过了2030年可持续发展议程，该议程涵盖17个可持续发展目标于2016年1月1日正式生效，这些新目标适用于所有国家；在接下来的15年内各国将致力于消除一切形式的贫穷、实现平等和应对气候变化，同时确保没有一个人掉队。详细信息请点击这里：网 ,1,1,1
4532012461332689,"【#贝佐斯前妻麦肯齐改姓斯科特# #贝佐斯前妻离婚后已捐17亿美元#】7月28日消息，贝佐斯的前妻麦肯齐在一篇博客文章中披露，过去一年她已将价值17亿美元的财富捐赠给种族平等、LGBTQ权利、公共卫生和气候变化等事业。麦肯齐还宣布了她的新姓氏“斯科特”，取自她的中间名。随着亚马逊股价大涨，  http://f.video.weibocdn.com/rktDuZLFlx07Fdn9vVIY010412007PNp0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=bdef57f06ae52835a2c783ca389e8517&ori=0&ps=1CwnkDw1GXwCQx&Expires=1596048919&ssig=gPm5ryASva&KID=unistore,video",1,3,
4269963269330271,【夏的凉爽由他们来守护！最美火车发电车“大夫”[心]】炎炎夏日中，当旅客在空调列车里享受着徐徐清凉时，大家并不知道，在中国铁路成都局集团公司贵阳车辆段检修库中，有一群发电车“大夫”正顶着高温工作，为此辛勤劳作、无言付出。近日，多彩贵州网记者走进中国铁路成都局集团公司贵阳车辆段检修库 ,3,3,3
4409470614220760,#李易峰全球海洋大使# #李易峰寻找北极熊# #守护海洋# //@绿色和平:通过这个#李易峰寻找北极熊# 的故事，我们希望大家关注气候变化与海洋的相互影响，了解唯有健康的海洋才能帮助我们抵御气候变化。戳这里http://t.cn/AijMZEON说出你的心声，和@李易峰 以及全球300万热爱海洋的人一起#守护海洋#,1,1,1
4280955629528354,持续的高温让人感觉状态不佳， 不想让自己的大脑CPU停止工作？ 选择#富士通将军诺可力Z/T系列空调#， 超远送风，可确保整个室内恒温稳定哦~ ,3,3,3
4370005384452500,#518来苏宁抢空调# 哈尔滨憋了一冬天，春天还没呆够，马上一秒入夏，本周五温度将飙升到29℃ ，这高温来的有些突然，这个夏天估计又要刷新最高温新记录了~517来苏宁抢空调，1.5P一级变频空调1999元起，空调早买早装早享受！ ,3,3,3
4314624817847591,[doge]看株洲过两天最低0℃呵呵这貌似比去年冷的早点？小蒋说去年是那边五六年来罕见的冷。看德化还可以~冬天也冷，厦门的冬天是很舒服的~只距离德化两个小时，但是气候却迥然不同。上海这边还下雨，徐州也冷啊，北京更冷，乌鲁木齐最冷。~这个全球变暖造成的气候，啊阿弥陀佛[哈哈] ,1,1,1
4526627645697131,常江也从清华离职去了深大，杜骏飞也卸任你南加盟浙大了。啊，从学界大牛的去留看高校传媒教育的政治气候变化。（乱讲的 ,3,3,3
4003659689551890,【高温下的坚守：电力人员挥汗如雨 奋战在施工第一线】连日来，罕见的持续高温，让市民们在家中离不开空调电扇，这也使得全市用电负荷居高不下，有的地方还出现断电的情况。为了确保市民正常用电，常州供电人员挥汗如雨战高温，奋战在施工一线，加紧改造电力设施。网页链接,3,3,3
4363491575608945,"#朴志训[超话]# [心] #朴志训气候变化宣传大使#  【视频】190420 4EVER&J LAB面膜签名会饭拍视频一则  cr.Jihunisz  生日集资四期：生日owhat开屏任务：生日周边企划part 1 我家有个朴志训：solo出道应援part1: solo  http://f.us.sinaimg.cn/003WVWwMlx07tfEhjII80104120038vt0E010.mp4?label=mp4_ld&template=640x360.28.0&Expires=1555874033&ssig=RF%2FPbkto%2F%2F&KID=unistore,video",3,3,3
4222186102927728,#FossilQ# Q Venture贴心的智能天气显示，让你随时掌握敏感的气候变化，要时尚和季节保持“零时差”！（微博博主@周若雪Patty ） ,3,3,3
4263993503620867,【局地可达40℃！就说你这条命是不是空调给的[doge]】#职场有话说# [跪了][跪了][跪了][跪了]中央气象台7月20日18时继续发布高温黄色预警：预计7月21日白天，陕西南部、山东西部和北部、河南北部、安徽南部、湖北、湖南北部、江西北部和西部、四川东部、重庆、新疆南疆盆地等地的部分地区最高气温37～3 ,3,3,3
4413286625480735,#月圆两心知__花好月圆[超话]#【研究：因气候变暖，#2050年香蕉或将完全消失#】 不知道，我能不能活到2050年[悲伤] ,1,1,1
4225613348673571,这速度简直了，刷新了我对于“喜欢”的认识[骷髅]。毕老师说大学不谈恋爱了，这才过了一个月就耐不住了，这……算不算……打脸了[喵喵]。最后对毕老师说一句，呵呵，男人[doge]……，你这个速度，完全跟不上呀[汗]。不过还是祝福，科科[摊手]。 ,3,3,3
4379824866798892,【习近平向2019年世界环境日全球主场活动致贺信】习近平指出，人类只有一个地球，保护生态环境、推动可持续发展是各国的共同责任。当前，国际社会正积极落实2030年可持续发展议程，同时各国仍面临环境污染、气候变化、生物多样性减少等严峻挑战。建设全球生态文明，需要各国齐心协力，共同促进绿色、低 ,1,1,1
4372896371002544,#铜与气候变化# 铜的高效导电、导热性能可以为缓解气候变化作出积极贡献，因而有助于为我们人类塑造可持续发展的未来。 ,1,1,1
4025699683641640,"【通辽消防提示】消防部门在此提醒，注意合理使用家用电器，定期清理油烟管道，妥善存放燃爆物品，夜间使用明火蚊香应远离可燃物。  一是家用电器需“降温”。“秋老虎”来袭会让很多家庭的空调、冰箱、电风扇进入“常开”模式，一方面增加了家庭用电负荷，另一方面高温天气会使家电工作时的热量难以<a href=""/single?id=4025699683641640""...全文",3,3,3
4398376747337144,这高温天气，命真的是空调给的，刚回来，先在隔壁家玩会儿，…这傻子今天又是只洗了脸啥也不抹就出门，如果流汗无法避免，那就流个痛快，就当是三伏天排毒了。 ,3,3,3
4081875226398435,"又到开学日，然而我此刻还在家，后天才能回去[草泥马]又要跑到千里之外，从春天过度到冬天（不想-ing）[草泥马]初稿还没写，小论文还没有思路，当初放假信誓旦旦不远千里背着笔记本回家要写东西，俩月就开了两次闲机[二哈]看来智商都给驾照了，开学后任重道远是要闭关图书馆几天才能向导师有所交代了 <a href=""/single?id=4081875226398435""...全文",3,3,3
4398305587468395,#金尊灭火行动# [允悲]//@京东白条官方微博:听说科科家在抽送空调，小白来加码！成为 @科龙空调 和@京东白条官方微博 的小伙伴，带#金尊灭火行动#话题转评，分享对抗高温，你的灭“火”绝招，7月26日，加抽1人送399元锅具三件套@微博抽奖平台，我的灭“火”绝招：今夏有金尊，灭“火”so easy！,3,3,3
4162017067225361,【当心！空调维修猫腻多 这些陷阱要小心】目前虽已入秋，但“秋老虎”横行，高温依旧。炎热的天气使空调使用频率很高，空调的故障也相应增加。,3,3,3
