,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,text,label
452,452,452,452,532,day 5 of anti-lgbt/anti-trans hate spam in my chat you love to see it ,1
453,453,453,453,335,"RT Young LGBTQ+ people of #MySefton, support is available this #MentalHealthAwarenessWeek! All young people in #MySefton can access Kooth for free, anonymous mental health support. #SeftonInMind ",1
454,454,454,454,804,Holy shit I remember getting into beef with this exact mf over them saying some homophobic shit on my old acc Probably a good idea to block ngl,1
455,455,455,455,583,"RT An insane bill being pushed right now by Florida Republicans will allow healthcare providers and insurers to refuse to provide or pay for care that conflicts with their beliefs, even if the care is critically important for the patient. This could be used to deny LGBTQ folks care.",1
456,456,456,456,32,RT ***What are you reading? *** I've been sprinting through some fab LGBTQ historical romances this month and am currently loving the heck out of Black and White by Ruby Moone! ,1
457,457,457,457,759,RT #AUSTIN: im gonna shake you till your jewelry and fingernail polish comes off #KARL: why did that sound like such a homophobic attack ,1
458,458,458,458,476,"But the problem isn't just ""churches"" like this one, but also the very strong push lately to introduce legislation that is Christian faith-based, including banning birth control & same sex marriage because ""marriage should be between 1 man & 1 woman and sex is only for marriage.""",1
459,459,459,459,663,RT im so fucking devastated he really is leaving the lgbt community ,1
460,460,460,460,444,"You don't have idea, right? The author of the character is William Moulton Marston, He didn't create her as bi or lgbt and he died on 1947 so he hardly could confirm something like that. Actually there are many writers for the character but they didn't created her.",1
461,461,461,461,608,"RT Feel free to add me to a DM group, preferably a LGBT group",1
462,462,462,462,614,"RT Attacking #LGBTQ people is bigotry, not feminism We will oppose efforts to undermine basic human rights We will not tolerate intolerance that harms human beings #TransRightsAreHumanRights #TransWomenWontWheesht ",1
463,463,463,463,409,"I am not sure if I agree with the ""especially as a (pro) Domme"" part, in so much as my lifelong experience as a dominant says it's a sexual orientation not an elevated art on the spectrum of sex.",1
464,464,464,464,492,"RT The LGBTQ community being outraged over my benign, throwaway Amber Heard comment is actually helping us sell tickets to Orlando. (link is pinned to my twitter) Thanks, dorks!",1
465,465,465,465,137,RT If you truly support LGBTQ rights and voting Rights act please RETWEET and let's Follow each other,1
466,466,466,466,998,"RT More than 2,000 fans have made a pledge to support a local LGBTQ+ charity. That's an all-time Prideraiser record! With local campaigns in 81 cities, there's probably one near you. Visit to learn more and make your pledge",1
467,467,467,467,594,"RT for anyone who needs to hear it: how lgbtq+ people experience love is not invalid or different from romantic/sexual love. you are just as valid in your love, as straight people are. there is nothing wrong with how you love. it is beautiful. dont let idiots invalidate that.",1
468,468,468,468,103,... step back from the franchise is poorly judged. Everytime this happens I came here to tell you: SHE HAS CREATIVE CRONTOL OVER THIS IP. You should realize that many LGBT people respect her and stand with her. And that this is her world. #IStandWithJKRowling,1
469,469,469,469,102,"what rlly got me into danmei is the fact that many of them dont revolve solely around romance wc i think there should be more of esp in queer fiction lgbt rep shouldn't just stop at seeing them in love but also in stories beyond that, stories straight ppl get to have ",1
470,470,470,470,1032,I updated and its still not there tf this is homophobic :/,0
471,471,471,471,671,RT it's called LGBTQ for a damn reason stop fucking being judgemental asf towards bisexual it's not fucking cute at all. Y'all bitches are mad weird,1
472,472,472,472,855,"The proposed book ban of Gender Queer was defeated by an 8-1 vote in West Chester. But let it sink in that it is 2022 and across the USA and PA and we are busy fighting off #bookbans. Bans aimed at erasing the stories of Black, Brown, and LGBTQ people.",1
473,473,473,473,387,"RT Opportunity alert! Submissions for & films Documentary Development Initiative are open through Tuesday, July 26. BIPOC, LGBTQ+, and/or storytellers with disabilities are eligible to apply to receive a $50K grant. : ",1
474,474,474,474,982,"I wonder if there will be a response, but its just kinda crazy for them to have Pride Radio and play songs featuring someone who spoke so poorly about the LGBTQ+ community and then doubled down on it. Youre better than that! ",1
475,475,475,475,309,RT Biden to LGBTQ community on National Coming Out Day: 'You are loved and accepted just the way you are' ,1
476,476,476,476,250,"RT One of the policies being discussed would severely limit student expression and disproportionately impact LGBTQ students and students of color, which I wrote about for ",1
477,477,477,477,1004,About time. Up til now its been nothing but bipoc and lgbt getting special treatment. Time to even it out,1
478,478,478,478,669,"Oh no, a Republican who is in favor of the LGBT, the absolute horror! He's taking a position that most people, except for the extremely old ones (who are a small minority), hold and I don't think that is a bad thing.",1
479,479,479,479,800,"I think she wants YOU to go home because you are out of the plantation and can think for yourself. With them it's always diversity. Diversity of race, of gender, of sexual orientation but never diversity of thought.",0
480,480,480,480,1009,RT This is your best piece of writing. With only five words youve shown everyone the dark malignant misogynistic racist homophobic rage that lives inside you. Thank you again for showing everyone Gender Zealots are racist misogynistic homophobic people.,1
481,481,481,481,653,So dont imply that you think Im racist/homophobic because I dont like these shows. I just dont like things that have bad writing and bad characters.,1
482,482,482,482,947,Picking another school is not trolling the fan base. Even the hat game is not worthy of the homophobic attacks at recruits that has been seen recently out of one fan base.,1
483,483,483,483,381,"RT this is such a cringe account. its impact vs intent. He voted for the anti-lgbt politicians because he thought the economy was more valuable than queer rights. So whatever he intended, thats the actual impact he had ",1
484,484,484,484,715,No one is saying no kink at pride for straight peoples sake. Were saying it for the LGBT+ minors and sex-repulsed asexuals sakes. ,1
485,485,485,485,687,Im not betraying my community? Whoever youre referring to as these people arent trying to kick you or me out of anything. This sounds a lot like the gay male version of a TERF and its kinda scary that all this infighting is occurring in the LGBTQ+ community. Its toxic.,1
486,486,486,486,288,Project harder. The Proud Boys are openly homophobic. All proud boys are homophobes. Trying to argue they aren't is like trying to argue not all Klansmen are racist. It's insane.,1
487,487,487,487,204,You missed out the P from LGBTQ. They are embarrassed to admit the P are also under the trans umbrella as some members dont like them being there.,1
488,488,488,488,151,RT U.K. sports governing bodies must go one step further. Clear rules based on birth sex. The Cass review has warned about the risks of encouraging childhood transition. U.K. sport must not sleep walk into a child safeguarding nightmare. /3,1
489,489,489,489,145,They look like school guidance counselors who out LGBT students to their family,1
490,490,490,490,664,"RT If it isnt possible for me to change my gender from the one that I was assigned at birth, then why are yall fighting so hard to stop me? If its impossible, cant you just let me try? Its almost like you know youre full of shit",1
491,491,491,491,778,"RT UPDATE: After Gov. Kim Reynolds' speech Saturday, the political advocacy group One Iowa Action called some of her comments ""inflammatory remarks that targeted LGBTQ Iowans."" ",1
492,492,492,492,498,"i actually annoyed lumine simp and homophobic players. Last month,,, i already deleted my genshin twitter account and turn back to my k-pop/anime account.",1
493,493,493,493,831,"RT [Stigmabase AM] Jessica Chastain wins Best Actress Oscar, spotlights LGBTQ rights in speech: It's touched mine and especially members of the LGBT community, who often feel out of place with their peers."" ""We're faced with discriminatory... View ",1
494,494,494,494,271,RT Awoo! Happy to visit Monterrey again for the OOPS LGBT con ,1
495,495,495,495,173,RT Ang alleged homophobic person refusing to cross an LGBT pride flag crossing and choosing to walk by the normal lane instead. ,1
496,496,496,496,488,RT The wellbeing of LGBTQ+ people and women are at stake. WATCH NOW as holds a hearing on the potential ramifications and impacts of overturning Roe v. Wade on other fundamental rights. ,1
497,497,497,497,46,Love how you labeled me. Such a jerk! We embraced our granddaughter statement and have no issues with that. The problem is that adults having newborn infants have NO right to decide what their kids sex is on a birth certificate. End of story! Protect the kids!,1
498,498,498,498,834,"It actually makes the basis for a fundamental argument: if this is true for me, it could also be true for you. If you claim someone cannot input on a conversation due their skin color or sexual orientation, you are the textbook definition of a bigot.",1
499,499,499,499,1017,"RT Oh.. so you changed your mind and agree with tech freedom for CRT, LGBTQ, BLM and other subjects? Or do you mean some other Freedom Loving Americans?",1
500,500,500,500,1014,Every single generation the numbers rise 5%. Thats society changing lol. Theres no other explanation for the heavy and steady rise. That is okay. LGBT are just regular people. But LGBT is not the same as race. Stop it. Its so rude to black Americans,1
501,501,501,501,727,Yea sure go ahead government should limit what LGBTQ+ flag you put in your profile,1
502,502,502,502,755,"Shes right tho. Gender ideology has gone to unprecedented lengths to medically erase gay kids and completely usurp biological sex, which is the foundation of same-sex attraction. Modern trans dogma is inherently misogynistic and homophobic",1
503,503,503,503,73,RT equality win: the mansion from eyes wide shut is lgbt friendly ,1
504,504,504,504,421,"RT The fight for LGBTQ+ liberation must be enhanced for future generations! Let's create a safe space, together. #LoveIsLove #TransIsBeautiful #LGBTQ #TransRightsAreHumanRights ",1
505,505,505,505,680,What data or research has been done to show that males do not have a physiological and biological advantage over females in sports? What data is being used to drive these decisions? If the is advocating for eliminating sex segregated sports there should be data to support.,1
506,506,506,506,1022,RT This conferences success is a testament to all the hard work YOU all have done & I couldnt be more proud! I am lucky enough to have a strong network of Queer medical colleagues & now thanks to so many LGBTQ+ med students now have their own growing networks! ,1
507,507,507,507,235,RT Teachers who choose to teach in a public school division that has adopted a protective Policy on Transgender Students should not publicly state that affirming LGBTQ students in their classrooms is an attack on their freedom as a teacher. Public schools are for ALL students. ,1
508,508,508,508,243,"Reported homophobic slur against a 'right-wing' user, the report was rejected. Since the post that contained the slur didn't violate any rules, a link to it would be useful to understand the circumstances under which the use of homophobic slurs are allowed.",1
509,509,509,509,280,"This applies not only to COVID, but also abortion, LGBTQ, feminism, racial politics, etc. that are matters of spiritual significance This is why nearly all Korean American churches are passive, dormant, and not a force to change culture but a product shaped by a godless culture",1
510,510,510,510,670,And she's blocked me. What a shame - I was so interested in hearing what feeling like a woman actually means and the evidence that she has that being a women is a special way of lady thinking rather than a biological sex class.,1
511,511,511,511,501,"RT The Ridgeland Library is getting closer and closer to the $110,000 that the homophobic mayor withheld from them for not removing LGBTQ+ books. Giving the fundraiser another boost! Check the thread for more info: ",1
512,512,512,512,569,RT Some would call me a transphobe for finding what Kais mother said & did homophobic & abusive. ,1
513,513,513,513,861,"I didn't knew William was homophobic, he's scared of homos",1
514,514,514,514,301,RT The best promotion of the year Take advantage of this 3x2 in the whole store Valid from November 26th to November 29th Shop Now We have international deliveries #SkinFitShop #spandex #underwear #lgbt #worldgay ,0
515,515,515,515,936,"RT Hey, trans and non-binary, GNC/gender fluid #vtubers - can you please post a png/description of yourself and content so i may retweet it please? I wanna use my numbers to boost you, thank you #Vtuber #ENVtuber ",1
516,516,516,516,189,RT For Women Scotland are a well known trans hostile group. Seems like LGB+ people are collateral damage when it comes to their activity towards trans people. #ConversionTherapy #LGBT+ ,1
517,517,517,517,7,"This is also the issue with opposing kink at pride: to many, our very existence is viewed as sexual, so its the same argument that LGBTQ+ people shouldnt show any sort of affection or openness in public because public consent. These are never applied evenly to cishets.",1
518,518,518,518,493,"DONALD (a.k.a. the orange lunatic) will always be a racist, xenophobic, homophobic, sexual predator, gifting, failure of a business man who lost to President Obama's former Vice President and now our current President of the United States Joe Biden.",1
519,519,519,519,251,when you say context you basically mean society isnt homophobic unless gay people are being herded onto trains and shot,1
520,520,520,520,87,"RT Va. school board members call for books to be burned amid GOP's campaign against schools teaching about race & sexuality, targeting the #LGBTQ Community. Nazis burned books in the 1930s. In present day America , the Republican Party is following suit. ",1
521,521,521,521,1063,"RT #EARNIT is an attack on privacy rights and means to censor sex-ed and eventually LGBT topics. If it passes it hurts the WHOLE internet, making everyone vulnerable to hacking and doxxing. To vote yes it to sign your life away as an internet user. #EARNITact #StopTheEARNITAACT2022",1
522,522,522,522,238,RT Another one of our top blogs this year speaks about the unique experiences of LGBTQ people of colour. Here are some ideas on how you can help It's so important we listen to the voices of the people who've historically been excluded from our communities. ,1
523,523,523,523,989,RT EXCLUSIVE: our lord and saviour took time out of his busy schedule to sit down with and chat about all things LGBT+ (including what cows can teach us about modern gender norms) ,1
524,524,524,524,395,RT Rupaul Photos Drag Race Drag Queen Pins LGBT Buttons Jewelry Gay Gifts Pinbac... via @amazon,1
525,525,525,525,548,"RT Harry bought his friends purchases for refugees from the Choose Love Store. His package contains tents, nappies, sleeping bags, children's coats, boots, hygiene pack, sanitary profucts, meals & hot showers, also donating to LGBTQ+, mental health, child&youth education support. ",1
526,526,526,526,224,RT And secretly not working when youre the only Secretary of Transportation the U.S. has is outrageous. And pretending your secret leave is homophobic is pathetic. ,1
527,527,527,527,623,"RT The school received a perfect rating on the Campus Pride Index, which measures how supportive colleges are of LGBTQ students. ",1
528,528,528,528,190,Time that Truss is asked questions about the ban on Conversion Therapy. But of course you wont because you dont think its a vote winner! How many people will take their lives because they are taught self hatred,1
529,529,529,529,126,"RT Easy to identify, Ukrainian flag, LGBT flag and pronouns in their bio.",1
530,530,530,530,637,"So lets talk about insane!? You mean insane like not acknowledging biological sex? Or burning buildings, robbing business, & civil unrest as Peaceful Lay off the Fluoride",1
531,531,531,531,1028,"Pft. The civil service has always been antisemitic. It's also always been racist, mysogonistic, anti lgbt. Basically if you ain't white and been to a top uni you ain't going to get anywhere. Stop your whining and just admit it",1
532,532,532,532,790,It astounds me that the LGBT community is so communist. The Soviets branded the lifestyle a crime. So do the Chinese.,1
533,533,533,533,207,"RT Come up with a better word to describe your sexual orientation ""lesbians"". The men have arrived. ",1
534,534,534,534,1044,RT Cant We Have One Fucking Day Free of Idiotic Transphobia? #LGBTQ ,1
535,535,535,535,638,"The Free Speech argument is a given. We all support it. But let me get this straight. Youve got a problem with Dave making jokes about the LGBT community, but the black and nigger jokes by Carlin are fine?",1
536,536,536,536,924,"Don't you dare criticize her. You'll be racist, homophobic or xenophobic. Or all 3.",1
537,537,537,537,897,Ill never understand why theres so much backlash against LGBTQ+ by people who would really benefit from being allowed to be who they are. Its both maddening and sad.,1
538,538,538,538,140,"RT As a white cishet, I make sure to never audition for roles that are strictly for POC, trans, LGBTQ+, etc people. I think they deserve just as much of a chance as me and I'm not going to try and take an opportunity away from them. I think other white cishet VAs should do the same.",0
539,539,539,539,242,"RT Vanessa, the majority of people dont have an issue with the police engaging with and supporting the LGBTQ+ community. However, they do have a problem with uniformed officers painting their faces and dancing about. Can you not see how that impacts negatively on public confidence?",1
540,540,540,540,869,"RT lampoons progressives' selective outrage against the world's only Jewish state. No other country in the Middle East protects the rights of women, #LGBTQ+, and religious minorities. Israel is a beacon of hope. Please retweet. Full video: ",1
541,541,541,541,628,"RT The month of May has come, when every lusty heart beginneth to blossom, and to bring forth fruit. UNBRIDLED is the sequel to a sensually illuminating true story about a young man coming-of-age in a secret society & a male harem. #FreshInkGroup #LGBTQ ",1
542,542,542,542,702,"RT Nah. Its more like 0.04% of births. I despise the way Stonewall, LGBT & other Lobbyists commandeer all the funding, claiming DSD people are under the Rainbow Umbrella yet misrepresent them on every occasion. Despicable. ",1
543,543,543,543,175,RT You say slurs because you are edgy. I say slurs because I am racist and homophobic. We are not the same,0
544,544,544,544,502,Hi we would suggest contacting or for some support. We would also be happy to take a call from you and chat if you like.,0
545,545,545,545,410,"RT She may have routinely deported LGBTQ+ asylum seekers to countries where they faced imprisonment, torture or death and told them to act less gay, but she took a very firm line on drinking in gardens, so swings and roundabouts, I guess. ",1
546,546,546,546,742,theyre just so misogynistic homophobic and unfunny GET A LIFE,1
547,547,547,547,483,RT the fact that i havent gotten headpats in MONTHS is homophobic,0
548,548,548,548,733,"I doubt most people ever heard ""sex *assigned* at birth"" until recent years. Once members of a favored political ideology started pushing it, the media took it up, and they repeat it without any questioning, though they never explain exactly how sex is ""assigned"". Flip a coin?",1
549,549,549,549,386,"What increased focus? All the energy there is coming from the GOP. Banning books, overturning Roe, attacking anything LGBTQ adjacent. Democrats have put up, at best, a tepid defense and often none at all.",1
550,550,550,550,730,"they are hand selected for the LGBT community, this album isn't for u straggot",1
551,551,551,551,794,RT today's lgbt comic character is zoe laveau! she is sapphic! (canon) ,1
552,552,552,552,343,"hey babe i know this is sudden, but i am actually a european prince and i could have fast tracked the process, but a homophobic old janitor cursed me to live as a game dev dirtbag to prove my true heteronormative devotion",0
553,553,553,553,979,Who gives a fuck ab the biological function? If everyone had sex specifically for the purpose of procreation Id have like 20 other siblings.,1
554,554,554,554,256,"I re-read the stuff a bit and i'm not quite sur about the name part, but I'm pretty sure being unable to change your name was the case in the old law. If they keep the ability to change your name in the new law and that your sex marker is only on medical / birth stuff and not",1
555,555,555,555,1106,RT tags #cum #onlyfans #onlyfansleaked #onlyfansleak #cumslut #porn #sexy #18plus #boobs #ass #sub #dom #femdom #bdsm #shibari #blowjob #bj #anal #doublepenetration #stepsis #stepbro #hentai #oppai #ecchi #lesbian #lgbt #gay ,0
556,556,556,556,1030,"RT LGBTQ+ Barrister: And that, members of the jury, is the case for the prosecution. Opposing Counsel: I would now like to present the case for the defence. LGBTQ+ Barrister: Nooooo! I feel unsafe!!!!! ",1
557,557,557,557,667,"If a member of the LGBTQ community had the same experience, their wouldnt be a need to come out. No announcements, no stressful thoughts of telling their parents. They would just live their life the way they should. But thats not how it is. 4/",1
558,558,558,558,678,Transgender should only compete in birth certificate gender. Or only play recreational sports. Imho,1
559,559,559,559,981,"Overexaggeration of bathroom prob: presume in most ""pro LGBT"" areas, not prob. I imagine in areas where its dangerous for woman anyway, ""right"" of men to enter woman's bathroom might be problem. (NB GCF esp. from northern England ...?) This speaks to your prev. point.",1
560,560,560,560,537,RT The only reason I mentioned woke is we know thats the 1st thing this mewling pustule will cry in response. UTD is highly-ranked as LGBTQ+ friendly campus. It should value student safety over a glorified math teacher they can replace faster than a light bulb. @stephaniegadams,1
561,561,561,561,442,RT Interested in #LGBTQ #HealthPolicy? Now accepting PhD students!! Come join the @LGBTPolicyLabVU!,1
562,562,562,562,402,"RT Some segments of Irish media will happily use ""far left"" or ""extreme left"" or similar to describe Paul Murphy asking for rent reductions. They will convulse at the idea of calling someone who has campaigned against LGBT+ rights for decades as ""far right"" though.",1
563,563,563,563,306,"RT I will try to not be political today. Besides this: I wish many would just admit they have issues with lgbt and/or drag stuff and stop trying to make it about the kids! I mean, where is the outrage over this indoctrination? ",1
564,564,564,564,519,They did the same thing when Destiny said that 'Nazis who aren't anti LGBT or antisemitic sounds pretty based' in response to me talking about exterminationist pan-European supremacism,1
565,565,565,565,450,It could be hackers who go after LGBTQ+ people saying how Vet is gay. I hope not but people suck,1
566,566,566,566,182,RT Id probably be cumming just from getting fucked by a big dick bit also getting sucked at the same time fuck my exploding instantly #bbc #bwc #threesome #spitroast #gay #bi #LGBTQ #nsfwtw #anal #blowjob #Birmingham2022 #westmidlands ,1
567,567,567,567,187,"Look, Im LGBTQ+ and have a trans girlfriend, so I understand the struggle, here. But I am also a programmer, so I know that they would basically have to create the content from scratch to include it in MELE, which is not feasible for how they updated the existing games.",1
568,568,568,568,67,"RT The typical race-baiting Democrat. All they see are genitalia, skin colour and sexual orientation. Thats all they do, divide people into groups, play victimhood, and pit one against the other. Third- world banana republics even require photo ID to vote. ",1
569,569,569,569,999,RT It's not supposed to be like this anymore. But it's still happening. Seventh-grader dies by suicide after being told he'd go to hell for being gay ,1
570,570,570,570,33,RT Really great to join the panel for an #LGBTCommission discussion on domestic abuse in the LGBT community. I learned a huge amount from the amazing work highlighted by my fellow panelists! ,1
571,571,571,571,905,"RT Agreed. My colleagues have generated population estimates of LGBTQ asylum seekers, but USG data collection is critical to fully understand the scope and needs of LGBTQ people seeking refuge. ",1
572,572,572,572,1034,RT per il video completo like+retweet #gay #bisex #gayita #gayman #LGBTQ ,0
573,573,573,573,277,"RT ""The drumbeat of debate and proposed legislation against the LGBTQ community is turning into a wholesale if not well-orchestrated attack."" ",1
574,574,574,574,38,"RT I understand Gabbie Hanna is having a manic/psychotic episode but when r we gonna stop excusing harmful words & behaviors in the name of mental health crisis- white privilege is being able to blame racist,homophobic & transphobic rants on mental health with 0 accountability",1
575,575,575,575,699,Weve gotten to the point that if we dont expand the court we wont have a country left. I certainly hope that one or two of the new justices will be LGBTQ.,1
576,576,576,576,24,"RT Biden has pretty quietly racked up a string of really big legislative victories. Maybe if the Republicans took a few minutes away from bullying LGBTQ folks, they could mount a counteroffensive. #bidenwins",1
577,577,577,577,774,"in 2021 and last they met 7 years ago??? shippers are quite annoying but when i said y'all has crossed the limit like this, y'all saying I'm homophobic. gosh ",1
578,578,578,578,283,https://t.co/rJSK1EPdpr This looks like a lawn chair but I swear I've seen a plastic swiveling office chair version. I will keep searching.,0
579,579,579,579,911,"""...white person of color""! The rest is funny too! #antiwoke anti-#woke #LGBTQ #LGB ",1
580,580,580,580,391,Two people of the same sex cannot have a child that has their DNA. X to the power 2 + X Can't be simplified further. It's a biological endgame. Not to mean they can use alternatives. But their kids would not have the same DNA either if they alternate. Science needs to solve it,0
581,581,581,581,551,Something I wanna add is that Hunter is extremely prepared to dismantle homophobic Christians but his analysis of slavery and violence in the OT is completely surface level,1
582,582,582,582,26,Ummm.... what?! Derek chauvin is canceled af where tf you seen him in public? Just do me a favor: go to your favorite URL and type in canceled for blackface. I can also tell by your last statement you think of black people and LGBT as two separate communities.,1
583,583,583,583,375,"RT If you have experienced conversion therapy, or something like it, you are not alone. You do not need to live with your",1
584,584,584,584,647,"You telling men to lick your nuts, is in fact homophobic. You know that, right?",1
585,585,585,585,724,"RT Today we started to celebrate #LGBTHM22 by sharing information with our colleagues. Throughout February we will celebrate & champion heroes from the #LGBT community, sharing their stories and our stories so people can understand our #history #onecalico #thisisme ",1
586,586,586,586,828,"RT We have extended the deadline to apply to be a senior #LGBT counsellor! 5pm 24th January Apply at https://t.co/Zku2cNuT7s We particularly encourage applications from people of colour, trans and non binary people to help us best reflect our communities. ",1
587,587,587,587,598,add that one with the british cover and thats their whole lgbt rep,1
588,588,588,588,951,RT FLUKE IS THE GAYEST GAY ICON WE LOVE OUR LGBT KING ,1
589,589,589,589,574,"LGBTQ kids are at highest risk of suicide after coming out to family, so this entire thread is nonsense.",1
590,590,590,590,372,Why do teachers need to speak to young children about sexual orientation or gender identity?,1
591,591,591,591,520,"(Grandpa Simpson voice) back in my day at tech, the democrat club was about the same size as the lgbtq club and the Venn diagram of the two was almost total overlap Libs & republicans tho",1
592,592,592,592,123,RT ESPN announcers hold moment of silence during NCAA tournament broadcast to protest Florida bill restricting LGBTQ discussion (via ,1
593,593,593,593,923,"Second time: I'm not asking for your personal opinion about ethnic identity, similar to gender identity or national identity. I'm asking about ethnicity, similar to biological sex or national origin. How can this ethnicity be determined? ",0
594,594,594,594,967,"You should have identified at LGBTQ+, then they would have helped you find it!",1
595,595,595,595,1105,"Wuye kuni nee, its better to suffer as a man than being LGBTQ",1
596,596,596,596,1085,"RT Police chiefs urge victims of homophobic & transphobic abuse to come forward after figures show the number of hate crimes soared to the highest monthly level since beginning of the pandemic, after lockdown restrictions were eased in summer. ",1
597,597,597,597,75,"RT An attack on the largest LGBT+ organisation in the world for their resilient support of trans ppl at the request of a hateful anti-trans group, by a cishet man tells you all u need to know about the impartiality (or lack of it) of this piece. An obvious attack on all LGBT+ ppl.",1
598,598,598,598,1089,"The ""don't say gay"" bill...literally doesn't say gay. It prohibits teacher-initiated instruction about sexual intercourse, sexual orientation, or gender theory for kids under 3rd (?) grade. Most controversy here is, as usual, the result of direct and open lying.",1
599,599,599,599,980,"so you support downgrading women, and expect women to be able to bought with money, its almost similar to slavery, cause you just throw money at a person and expect them to be yours, so you support slavery, are homophobic and see women as objects, eww look at this incel",1
600,600,600,600,585,"RT Youll never see more creative use of racism than from an Lgbt person on this app, and apparently Azealia Banks",1
601,601,601,601,213,"RT Jake is losing his eyesight, but his refusal to show weakness might cost him Tyler's love. Preorder for Dec. 10th Amazon Nook Apple Kobo #LGBTQ #holidayromance ",1
602,602,602,602,709,RT Gary Powell says it's a lie that he promoted a film by a Christian pro conversion therapy group. Here's the article where he did just that. @LesbianGayNews ,1
603,603,603,603,79,freedom of speech and being homophobic arent the same,1
604,604,604,604,122,"RT France made history when MPs from every political party voted to ban LGBT conversion therapy. Benoit Berth one of its many victims, testified in parliament before the vote. Listen to his story in the #SpotlightonFrance podcast: ",1
605,605,605,605,848,"RT Today is International Day Against Homophobia, Biphobia & Transphobia. This years theme is OUR BODIES OUR LIVES OUR RIGHTS. We are a safe space for #LGBTQ + footballers & fans - we must continue to raise awareness for the battles faced by LGBTQ+ people. #IDAHOBIT2022 | #gfsn ",1
606,606,606,606,880,"Youre the type of Muslim that supports LGBTQ Astaghfirallah, disgusting POV, especially coming from a Muslim",1
607,607,607,607,70,"RT Vetting is now harder,you have sincere caring then egos /hypocrites . Like bow to me type and I'm Democrat resistance",0
608,608,608,608,312,RT We're delighted to announce that the first 40 interviews of the project are now available to view at LMA. Discover more - https://t.co/FcMfm9ZQ6d #HIV #LGBTQ #histmed #archives #oralhistory ,1
609,609,609,609,298,"RT EXIT PRESENTS eLAYFINI An inclusive lifestyle and edutainment event providing safe space for all people, in particular queer people. Tickets available here: https://t.co/1HImMhlVkB #Elayfini #QueerSpace #ExitNewspaper #AfrocreativesProductions #EXIT #LGBTQIA #LGBTQ #QUEER ",1
610,610,610,610,499,"RT Whats wrong with 47% of the Australian voting public? Do they really think its ok to have a sexist, racist, homophobic, deceitful, god bothering sociopath as PM? #MorrisonGaffe #ScottyDoesNothing #ScottyMustGo #ausvotes",1
611,611,611,611,864,RT Sick anti-vaxxers spread fake quote implying Betty White died because of COVID-19 booster ,0
612,612,612,612,769,twitter is homophobic for always ruining my video quality ,1
613,613,613,613,121,"RT Meanwhile, they have claimed in media engagements that the bill will protect LGBTQI persons from extra judicial activities. While the membership of the homophobic Coalition are mainly religious groups, there have not showed any concern about the violent attacks.",1
614,614,614,614,1107,"RT New profile icon for this month so pretty! You have to respect, support and give a lot of love to those who deserve it. Let us be the ones who make the difference. #NuevaFotoDePerfil #LGBT #Pride2022 #furryart ",1
615,615,615,615,988,Have you been able to complete the online consultation? We're able to help/answer questions on how you might do this from an affirming and LGBT+ Christian perspective. Get in touch if you'd value support! #BanConversionTherapy ,1
616,616,616,616,612,RT like if u agree that im an unpleasant homophobic racist coward ,0
617,617,617,617,434,"RT Just a few short weeks and you can see me at in the Redshirts Hall, table 145. Ill have as much as can fit in the car, but will be limited, so stop by if you want some fabulous #LGBTQ inclusive books from me :) #TBubs21 ",1
618,618,618,618,629,Your fans havent stopped tweeting ME all day all Ive done is defend myself. Literally wont leave me alone. Youre really reaching making this a homophobic thing wtf?? Pathetic,1
619,619,619,619,478,RT honestly I just feel exhausted with the whole bisexual man + bisexual woman = pretty much straight take no stop we are still LGBT+,1
620,620,620,620,6,RT A child within your body isnt your body. Pregnant women do not have two hearts and twenty toes. Consen,1
621,621,621,621,787,RT Failed Ex PM Scott Morrison will travel to Perth this week to speak at homophobic Margaret Courts Pentecostal church. Sources say this maybe Morrisons new career path. Straight from the Handmaids Tale. #auspol #LNPCorruptionParty #LNPNeverAgain #FederalICAC ,1
622,622,622,622,746,RT The GOP is trying to erase black history with book banning. Theyre coming for Jews and LGBTQ next. #BlackHistory #DemVoice1 #BlueVoices ,1
623,623,623,623,659,"Love how anyone critiquing the queer community (specifically cis white twinks) are homophobic, like bitch IM GAY, doesnt mean certain people in the queer community arent toxic af",1
624,624,624,624,401,"We celebrate each year as a way to show love and support to all members of the LGBTQ+ community, out or not. Here is to our journeys, never linear, but bold, active and evolving. Happy #NationalComingOutDay, everyone! Your story is valid. Your story is You! 2/2",1
625,625,625,625,1026,Because they are more concerned with a childs soul being worthy for exaltation than in any actual systemic changes to save current childrens lives if it means LGBTQ children live and become adults living in sin.,1
626,626,626,626,798,RT Excited that our 2019 book got named in this very cool list of queer texts on along with a bunch of fab people including - list by Indonesian queer Scholar - Hendri Yulius Wijaya. ,1
627,627,627,627,700,"Definitely planning the carry-on very carefully! Unfortunately there are no overtly LGBTQ friendly places where my family lives (it is the area that voted Lauren Boebert). So I'm mentally readying myself for some friction whenever I got out, if anybody clocks me.",1
628,628,628,628,69,"There is nothing wrong with teaching children early on about LGBTQ. The suicide rates of transgender are so high because they grew up unaccepted. If we could tackle that at an early age, I see nothing wrong with that.",1
629,629,629,629,497,"This isnt about homophobic hate. So what if Jen liked a comment! Meredith Using words like aggressive, hostile, homophobic toward Jen (woc) is exactly what white women do to play victim. Meredith is a Karen and that is dangerous beware.",1
