,tweet_id,label_code,text,label_text
896,1226622923882029056,-1,"Has o bama been in contact with the Harvard professor who was recently arrested for fraud and ties to Wuhan , China?",China and/or Chinese are somewhat incompetent
897,1235934293622325248,-99,"I""m old enough to remember when the media criticized Trump admin for limiting flights and quarantine people travelling from China when the Wuhan virus broke out.",irrelevant or no opinion
898,1234120113688924160,-1,"If the Rest of the World follows China, then confirmed cases will accelerate.  This could lead to increased virus fears next week.",China and/or Chinese are somewhat incompetent
899,1221993942570487808,-99,"And by the way, I think you are not qualified to comment on any issues with respect to China because you take all the numbers without a grain of salt.",irrelevant or no opinion
900,1227592421384409088,-2,China Omitted (or Originated) Viral International Disaster!,China and/or Chinese are most incompetent
901,1236837206452588544,-99,"So a virus that originated in Wuhan, China is called the Wuhan Virus and that is racist? Based on what?   Not to mention that racism is a system of oppression based on power, which would imply that this is, at best, a misuse of the term ""racist"".",irrelevant or no opinion
902,1214996817366138880,1,"Jimmy Carter took call about China from concerned Donald Trump: ""China has not wasted a single penny on war""  https://www.newsweek.com/donald-trump-jimmy-carter-china-war-infrastructure-economy-trade-war-church-1396086 …",China and/or Chinese are somewhat competent
903,1230838625308413952,-99,"Welcome to Kenya, Republic of China",irrelevant or no opinion
904,1234972005516005376,-99,And 90% of antibiotics are Made in CHINA !!!,irrelevant or no opinion
905,1221427405753061376,-1,Coronavirus: China scrambles to contain ‘strengthening’ virus  https://www.newsmonger.com.ng/nigerian-news/28235/coronavirus-china-scrambles-to-contain-strengthening-virus/ … pic.twitter.com/P0ejy24d6Z,China and/or Chinese are somewhat incompetent
906,1218889362626285568,-99,"How is it being politically correct? It is, in fact, a Lunar New Year. One of several that are observed and celebrated throughout China, it's neighbors, and places overseas with Chinese populations. So, no, I don't agree. It's just another name for it, like Spring Festival.",irrelevant or no opinion
907,1228883859334455296,-99,Cost of China's anti-virus fight rises with workers idle via @Barchart https://www.barchart.com/share/news/4397005 …,irrelevant or no opinion
908,1227348601321512960,-99,The Wayne County Health Department says it is monitoring the health of a traveler who recently returned from China for signs of the coronavirus.  http://rssfeeds.pal-item.com/~/618114212/0/richmond/home~Coronavirus-Wayne-County-Health-Department-monitoring-recent-traveler-to-China/ …,irrelevant or no opinion
909,1226550142913794048,-99,You mean China?,irrelevant or no opinion
910,1216789037052256256,-99,The Dark Side of China’s Deep Ties With South Africa  https://youtu.be/4FgpIMwBOvI  via @YouTube,irrelevant or no opinion
911,1218191258008592384,-99,The World Health Organization has said there's no clear evidence that the virus can be transmitted between humans — most likely it just passes from animals to people.   But the two cases outside of China have called that into question.  https://twitter.com/IntelOperator/status/1218190886997282817 …,irrelevant or no opinion
912,1222213928949899264,-1,"Everybody with #coronarvirues in China is becoming the same dust as Uyghur Muslims. look you all have the same fate, Death.   ""بے شک کائنات میں بہت سی نشانیاں ھیں، سوچنے والوں کے لئے""   القرآن.",China and/or Chinese are somewhat incompetent
913,1221898477455716352,0,Awe yes!  To hell with the amount of money we owe China.  That generations will have to pay for later.   No big deal.,
914,1224161624216547328,-1,@SenTomCotton I know you're watching the #Coronarivus Why are flights still coming out of China? Until we know this virus..SHUT IT DOWN.,China and/or Chinese are somewhat incompetent
915,1229820096001998848,-99,Does anyone know of a chart for the cases outside of China?,irrelevant or no opinion
916,1223049565328166912,1,"BN800 would be fascinating. Although, China, having bought into the technology at a fair cost, would have a very good idea.",China and/or Chinese are somewhat competent
917,1229811762821648384,2,"a whistleblower says “I am a senior Chinese military intelligence officer and I know the truth about the coronavirus outbreak. It is far worse than the media are telling you.” “Insider,” says coronavirus is a cover story for a biological agent to depopulate china & the world!",China and/or Chinese are most competent
918,1230576233928445952,2,"China is using mass surveillance tech to fight new coronavirus spread »  https://www.newscientist.com/article/mg24532703-600-china-is-using-mass-surveillance-tech-to-fight-new-coronavirus-spread/ … In a bid to contain the country’s #CoronavirusOutbreak , #China government has teamed up with tech firms to monitor citizens and track confirmed cases of infection with the #COVID19. pic.twitter.com/Lap4UFuRsg",China and/or Chinese are most competent
919,1216765853913550848,-99,Chiefs literally run out of fireworks as they pile up points vs. Texans  https://sports.yahoo.com/chiefs-literally-run-out-of-fireworks-as-they-pile-up-points-235548542.html?soc_src=social-sh&soc_trk=tw … via @YahooSports,irrelevant or no opinion
920,1219991829652889600,1,China has planted 66 billion trees so far and India has planted 220 million trees.,China and/or Chinese are somewhat competent
921,1224527768911843328,-1,It doesn’t help the timing new year and the fact that some factories (not sure if this is your issue) it is in my business are still not letting workers go in China.,China and/or Chinese are somewhat incompetent
922,1227493765721411584,0,Knew it was a bad idea trying to fly home via china 😂😂,
923,1227581411252633600,-99,"Have you visited China, India, Iran and Saudi Arabia lately?",irrelevant or no opinion
924,1231383339711463424,-2,I wonder if our medications are safe ? Large amount comes from China.,China and/or Chinese are most incompetent
925,1229495857768288256,1,"Sign up now for ‘China Fashion Now: Inside China’s Fashion Industry’ with Prof Radclyffe-Thomas @fashionnatascha about the past, present & future of Shanghai’s fashion scene & China’s potential role in a more sustainable future for fashion.  http://bit.ly/2OYJCAk  pic.twitter.com/ygd0C9un5b",China and/or Chinese are somewhat competent
926,1216744483641077760,1,China Runs the First Mobile Quantum Satellite Station  http://bit.ly/35IGUEt ,China and/or Chinese are somewhat competent
927,1233267057120235520,1,Will someone inform these people that the virus is pretty much contained in China....and may very well be connected to the 5G being tested in Wuhan.  Apparently 5G can agitate oxygen molecules preventing them from being absorbed.,China and/or Chinese are somewhat competent
928,1220165310248095744,-99,"Many people do boycott China, it’s our choice not yours!",irrelevant or no opinion
929,1220367088545607680,-2,"Whoa baby, don't be mad.  There's no arguments here, just showing you the error of ways of equating the Chinese, who were people, to the filth  infesting mainland china known as the chi-coms.",China and/or Chinese are most incompetent
930,1237224801162403840,1,"CNBC: Bezos loses $7 billion overnight, $18 billion in a month, as market sells off on virus fears.  This is funny in terms of Amazon being in the best position for a prolonged outbreak if the supply chain cones back online. My sources in China say they are back to 80% capacity",China and/or Chinese are somewhat competent
931,1222566021900447744,2,"A call centre? China built a hospital within a week, y'all have a call centre  https://twitter.com/KhayaJames/status/1222429721532739584 …",China and/or Chinese are most competent
932,1220358969782349824,-99,why epidemics always starting in china,irrelevant or no opinion
933,1222962829814370304,-99,Send them to china,irrelevant or no opinion
934,1227344616657080320,-99,American Airlines extends flight suspensions to Hong Kong and mainland China amidst coronavirus ⁦@GlobalNorthwell⁩ speaks with ⁦@ABC⁩ ⁦@CPRSINY⁩ https://abcnews.go.com/International/coronavirus-infects-residents-floors-apartment-building-raising-fears/story?id=68902774 …,irrelevant or no opinion
935,1228681994160267264,-2,"Pretty sure you can find sim endorsements from useful idiot nation-states from during #Mao's time and  #China's first #CulturalRevolution. Wait until the real statistics come out about the thousands, if not hundreds-of-thousands or more deaths from the #Xiwinger #CCP's #covid19. https://twitter.com/SpokespersonCHN/status/1228642756085473280 …",China and/or Chinese are most incompetent
936,1222333429934710784,-1,"Roughly a month ago China was banning anyone from wearing a mask, now they just pass a law requiring a mask in public. Communism is as fickle as a 13-year-old girl deciding what color to paint her nails",China and/or Chinese are somewhat incompetent
937,1234201502903947264,-99,I’ve been trying to clean up for the past hour 😩,irrelevant or no opinion
938,1227545472174149632,-99,China is a threat period. Ask the people of Taiwan and Hong Kong.,irrelevant or no opinion
939,1233216329190002688,-99,Agreed! Influenza kills 36K Americans every year.  Coronavirus is awful I’m PR of China for very different reasons. Let them scare the skittish. I’ve UPPED my 401K contributions.   My President is @realDonaldTrump and HE is WINNING for ALL OF US!! ❤️❤️❤️❤️❤️❤️❤️❤️❤️,irrelevant or no opinion
940,1230081485098700800,-1,"China expels 3 Wall Street Journal reporters over this opinion  “China Is the Real Sick Man of Asia''  China says this is racist... no it's not, and historically, China is the origin of: Black Death 1347 Spanish Flu 1919 SARS 2002 #COVID19  - seems 'very sick' to me  #HYGIENE !!!",China and/or Chinese are somewhat incompetent
941,1227057483169984512,-2,At an R-n of between 2-4 w/ 5-23 day incubation it was spreading at an anticipated rate until Feb 1. What cannot be calculated is the success of the measures to contain it since the totals coming out of China are inaccurate. Unconstrained it would have been near 796k today.,China and/or Chinese are most incompetent
942,1216654636670574592,1,“mass layoffs” China is really worried about unemployment.  Here's what it's doing to avoid mass layoffs - CNN   https://www.cnn.com/2020/01/13/economy/china-2020-economy/index.html …,China and/or Chinese are somewhat competent
943,1227813085483819008,-99,"It was the Russia,China,provided the support ammunitions.and the Australians",irrelevant or no opinion
944,1232745175945904128,-99,@SteveHiltonx @NextRevFNC   How did 83 people in New York get #coronavirus?  I thought our ports were closed to incoming from China.  Where did these people come from?  The #DemocratDebate?  #TrumpHatingState  CDC's Dr. Nancy Messonnier is Sister of #RodRosenstein pic.twitter.com/7mHRaSiqkt,irrelevant or no opinion
945,1223083063699132416,-99,"It doesn't look like she's politicizing or using the issue to her benefit. It's better than listening to Duque who is more concerned on what China would say than the welfare of Filipinos. Better than ""Not this time"" argument of Duterte yesterday on banning the Chinese issue.",irrelevant or no opinion
946,1226895682973421568,-1,The person taking the video isn't even trying to hide though.  I've seen a # of videos like this.  Highly suspect you would dare do this in China if they don't want any evidence.  Something is happening.  I'm just not sure what.  I think there could be a lockdown to make arrests.,China and/or Chinese are somewhat incompetent
947,1221466405016670208,1,"Don't hide behind church, Kenya is religious and rotten. Compare with unreligious China. Personally am not a regular church goer  https://twitter.com/SilasChege1/status/1221395853836980225 …",China and/or Chinese are somewhat competent
948,1221481685113540608,-99,"Seems pretty simple to control.  Don’t let anyone into the country who has visited China in the last couple of weeks, or quarantine them.",irrelevant or no opinion
949,1212809615437705216,-99,Made in China: Tesla Model 3 deliveries to Chinese customers to begin January 7  http://twib.in/l/8LbXaEBknjBx  pic.twitter.com/YUGK1CwMDb,irrelevant or no opinion
950,1234671105102606336,-99,"Maybe go to China, they have a president more to your liking.",irrelevant or no opinion
951,1220312756802523136,-99,"Racism in China is real though, your done and you won't get a job there cos you black",irrelevant or no opinion
952,1228829359525462016,-99,The great wall of China?,irrelevant or no opinion
953,1220933487030484992,-99,Lunar New Year means everything in China. Canceling celebrations is a massive deal - CNN  https://www.cnn.com/2020/01/24/china/virus-lunar-new-year-intl-hnk-scli/index.html …,irrelevant or no opinion
954,1233491086196252672,-99,AN AERIAL UNIT HAS SUCCESSFULLY LEVELED CHINA.,irrelevant or no opinion
955,1232363303428472832,-99,But is that the reason for decreased poverty. You're just saying things you dont like about China. That doesn't invalidate povery statistics,irrelevant or no opinion
956,1226879227313524736,-1,"There might be another virus in the mainland China. It is called as Nipah virus, that should be much more dangerous than Coronavirus definitely. This is just an information, however I strongly recommend you to read some articles regarding this virus.Take care",China and/or Chinese are somewhat incompetent
957,1222924870603792384,-99,"I agree that there should be screening. I was talking about what Trump should do as a ""policy."" He should say that we will not accept any tourists who have visited China in the past month per their passport stamps. If people are citizens or green card, they have to be admitted.",irrelevant or no opinion
958,1233517024220983296,-99,"Yes, but China is now a big part of the economy, hence the stock market crashing. However, fatality rate in the US is very unlikely to be anywhere near 2% if it’s dealt with properly.",irrelevant or no opinion
959,1216587309975511040,-99,"Yes. They have embargoes on our products.   We have farmers and producers in my area hurting badly while Chinese companies are doing great in Canada. We have a $1 billion trade deficit with China. Trudeau should have acted sooner, but he didn’t.  pic.twitter.com/FuhYGbGyQC",irrelevant or no opinion
960,1225177075172171776,-99,Wake up people do not use any of the Republicans voting devices God knows where they may came from Russia or maybe China just a good guess! embarrassment not only to the establishment But good old boy Usa/ being watched all around the world for this spectacle of a government 😩,irrelevant or no opinion
961,1237428817813274624,-99,Charlie Kirk is a fucking moron. How is a wall going to prevent a virus from China? Most people fly into the US?   Fucking idiot.  https://twitter.com/charliekirk11/status/1237306970429775872 …,irrelevant or no opinion
962,1229582161453502464,-99,"China coronavirus cases pass 70,000 as WHO mission gets underway  https://gobnewsonline.com/2020/02/17/china-coronavirus-cases-pass-70000-as-who-mission-gets-underway/ … pic.twitter.com/m013dqC4HF",irrelevant or no opinion
963,1222267208568578048,-99,China Has Not Accepted U.S. Offers to Send CDC Experts to Aid in Coronavirus Fight  https://www.breitbart.com/asia/2020/01/28/china-has-not-accepted-u-s-offers-to-send-cdc-experts-to-aid-in-coronavirus-fight/ …,irrelevant or no opinion
964,1222376230655315968,0,I think he is afraid. remember that in China they are communists and they are terrified and persecuted by their government,
965,1226859932626149376,1,"Investigate, weapons bio lab escaped. Prepare food and water, when it comes to your town, you will not be allowed to travel. Rounding up thousands in china",China and/or Chinese are somewhat competent
966,1222262847956189184,-99,I question the DEMOCRAT character all the time.  Feinstein...staffer was China what? Spy...Feinstein....hold memo until end of Kavannaugh hearing  ???????,irrelevant or no opinion
967,1217339331855233024,-99,@BogmanSports @IsItTheWelsh I heard Bogs drop a tasty hook on tonight’s podcast. “Who are you?” Then I turned on the radio and some loser band called The Who totally stole it immediately. What is this China and rotoware? Let’s call them out on Twitter immediately.,irrelevant or no opinion
968,1232452156369752064,-99,How many people are thinking about all the items that are being shipped to the US daily from China?,irrelevant or no opinion
969,1231114747917017088,-1,Jihadi let's have a look of India current situation! I won't need to dignify u as jihadi to clumspe u  as i will go through facts!  India is on the top of GDP PPP wise in last 5 year's with 45% above china's 40% Ease doing business rank improved from 83 to 67 in last 5 year's 1/2,China and/or Chinese are somewhat incompetent
970,1224043444395544576,-99,It is scary when you know that countries with high and increasing populations like China are relying more and more on coal consumption #Lesson4,irrelevant or no opinion
971,1230441621164044288,-99,#2 - A woman near us at MN airport asked if we had been to China. No - was my reply. We did go there 2 years ago. Did she assume we were Chinese? She was the one coughing. We should have asked if she had been to China,irrelevant or no opinion
972,1230744017433808896,-99,Try and remember that China has roaming police forces shooting people for not wearing masks.   North Korea is a puppet state for China. Anything they do is by order of Xi Jinping  Winnie the Pooh isn't as wholesome as our childhood would lead us to believe.   #OneChildPolicy pic.twitter.com/6cykKRVnlr,irrelevant or no opinion
973,1227978224573014016,1,A national defense analyst says a Justice Department report leaves no doubt that #China is a serious enemy of the United States. @FRCdc @onenewsnowcom @AFRnet #nationalsecurity #foreignpolicy #opinion #TechNews https://onenewsnow.com/national-security/2020/02/13/if-it-walks-like-an-enemy …,China and/or Chinese are somewhat competent
974,1218601778293305344,-99,This is Stephen Harpers legacy.   New Treaty Allows China to Sue Canada to Change its Laws  https://www.newsweek.com/new-treaty-allows-china-sue-canada-change-its-laws-270751 …,irrelevant or no opinion
975,1230394486695571456,-1,"The number of new #coronavirus cases reported by Hubei province dropped sharply after China again changed its methodology, raising questions over the reliability of the data  https://www.bloomberg.com/news/articles/2020-02-20/data-mistrust-grows-as-hubei-changes-virus-count-method-again?sref=Kj44vHA3 … via @business",China and/or Chinese are somewhat incompetent
976,1226174272072118272,-99,"Context Discriminant Analysis on latest NEWS  2020/02/08 08:01:42 PST Top level Topics -china,coronavirus,virus,health,employees,services  https://www.sitefocus.com/cif/elaine/cdnews_20200208_080142.html …",irrelevant or no opinion
977,1230955704002973696,-99,"White House Holding China Accountable to Trade Deal Amid Coronavirus Outbreak - Breaking News from #NewsWars!! - Share all links, give the 🖕 to the #globalists. https://www.newswars.com/white-house-holding-china-accountable-to-trade-deal-amid-coronavirus-outbreak/ …",irrelevant or no opinion
978,1223977776920682496,-99,"【Response to the Regular Examinations Regarding Novel Coronavirus in the Junior Division of the University of Tokyo】 The announcement from the College of Arts was updated on 31st, Jan. and students who came back from China within 14 days and cannot take the examinations",irrelevant or no opinion
979,1223718631235710976,-99,It’s China. Of course they would,irrelevant or no opinion
980,1218548813671079936,-99, http://bit.ly/2Tp5Qyb  #Jesus #Truth #Money #gospel #Love #Beast #China #Russia #America #Prophecy #Secret #ExtinctionRebellion #ClimateCrisis #ClimateChange #Australia #Evil #Survive #SaveThePlanet #God #Bible #Hidden #Exposed #War #WorldWar3 #Solution #Change #Evil #Hope,irrelevant or no opinion
981,1222939214397898752,-99,China coronavirus: Misinformation spreads online about origin and scale  https://gaudium.com.ng/china-coronavirus-misinformation-spreads-online-about-origin-and-scale/ … pic.twitter.com/TUiApNGuWa,irrelevant or no opinion
982,1216188838990602240,-1,"Local commentator puzzled as people diagnosed with #ChinesePneumonia stays at 59 in mainland #China and all of them are found in #Wuhan, as if residents living in the city do not travel to other regions inside the country.  Source: RFA  https://www.rfa.org/cantonese/talkshows/vharbor/lktk2-01102020142857.html … pic.twitter.com/V8JjbvwrKB",China and/or Chinese are somewhat incompetent
983,1222205787445002240,1,Harvard's chemistry chair charged with lying about China contract  https://www.nbcnews.com/news/us-news/harvard-s-chemistry-chair-charged-allegedly-lying-about-china-contract-n1124646 …,China and/or Chinese are somewhat competent
984,1230576337800310784,-99,"China is an atheist state, Ivan. Everybody in authority is atheist, or they wouldn't be in authority. That would include the people who made the laws the lady violated, and the judge who pronounced sentence. You're conveniently overlooking all of this.  Argument fail.",irrelevant or no opinion
985,1228120226774110208,-99,#NowPlaying Unknown - CHINA MAN Patek Phillipee Instrumental on #CR!  http://Calibrei.fastcast4u.com  @SelectiveRecord @AntwanTurman #CalibreMusicAndFilms #CIGI #SR,irrelevant or no opinion
986,1229142005873172480,0,China knew about virus weeks prior  http://a.msn.com/01/en-au/BB102KRS?ocid=st2 … That shouldn't surprise anyone. They have a long history of being dangerous sneaky bastards.,
987,1227899311616335872,-99,What China’s efforts in fighting novel coronavirus mean to the world? (Video from XINHUA) #COVID19 #coronavirus https://youtu.be/8jHKqPkZpLI ,irrelevant or no opinion
988,1223090957496635392,2,"Fighters !  # as we have always won in history, because we have our national warrior Zhong Nanshan and 1.5 billion fighters with him !  Wehan is a great city, China is a great country. We will be HERE forever !  Fighters !  pic.twitter.com/F9H2Bplbmk",China and/or Chinese are most competent
989,1227387445144170496,-99,Have you ever wondered why China isn't visiting the International Space Station?  https://buff.ly/38kqfcx  pic.twitter.com/ADupsSi9IF,irrelevant or no opinion
990,1214664657895591936,-99,I thought fentanyl came from China 😶,irrelevant or no opinion
991,1238673701064904704,-99,"Yep all his fault, umm no China  https://twitter.com/Cygnus101121/status/1238618068600983552 …",irrelevant or no opinion
992,1213862675937210368,-99,"I just want to live long enough to witness the US military utterly ashamed and embarrassed by their impotence. I don't care if Russia, China, Iran, or those Tic Tac UFOs do it.",irrelevant or no opinion
993,1221504723314008064,-99,"@PMOIndia @MoHFW_INDIA @AP24x7live Hello PMO, Ministry of Health India, The deadly virus called ' Coronavirus' has been detected from a city called Wuhan in China.. 56 people dead and 2000 people infected as of now globally.",irrelevant or no opinion
994,1223035909173465088,-99,WHO declares coronavirus outbreak a global emergency after the number of cases spiked tenfold in a week. It is an “extraordinary event” that endangers countries outside China and requires a coordinated international response.  https://www.wired.com/story/wuhan-china-coronavirus-global-health-emergency/ …,irrelevant or no opinion
995,1220848916884873216,-99,🇺🇸🌟🇺🇸🌟HE CHEATED IN 2016— HE HAS SIGNALED TO UKRAINE AND CHINA AND ANY OTHER COUNTRY FOR HELP TO CHEAT AGAIN IN 2020!!! 🤷‍♀️HE THINKS HE CAN GET AWAY WITH IT AGAIN AND THE SENATE IS LETTING HIM !!!🤯🤬😡👎WAKE UP AMERICA,irrelevant or no opinion
996,1224770757911359488,-99,You really wanna be ordering from China rn tho? 😂😂,irrelevant or no opinion
997,1223849403967950848,-99,"#NoMeat_NoCoronaVirus Many diseases have to be faced due to intoxication such as meat diet and alcohol etc. Just like in the world today, China is battling cancer and the corona virus.  pic.twitter.com/t6wbh25UJT",irrelevant or no opinion
998,1230252655479488512,-99,Peering Through the Coronavirus Murk Into China's Economy SEE DETAILS AT ==>  http://SURGICALMASK.vuhere.com  #virus #coronavirus #sars #flu #china #tiktok pic.twitter.com/d9enImBSMx,irrelevant or no opinion
999,1214003712395374592,-99,"China vacation coming soon. 🙏 Every-day push factory to make colors faster Glass different finish available:Amber/Grey, Chrome/Copper/Gold.  pic.twitter.com/O6us0yk4WW",irrelevant or no opinion
1000,1230975510919991296,-99,"February 21, 1972 United States President Richard Nixon visits the People's Republic of China to normalize Sino-American relations.",irrelevant or no opinion
1001,1221082842047795200,-99,President of China Xi Jinping said after coronavirus outbreak the country is facing a difficult situation - कोरोनावायरस फैलने पर बोले चीन के राष्ट्रपति शी जिनपिंग- देश मुश्किल स्थिति का समाना कर रहा है  https://www.livehindustan.com/international/story-president-of-china-xi-jinping-said-after-coronavirus-outbreak-the-country-is-facing-a-difficult-situation-2984023.html …,irrelevant or no opinion
1002,1217291551736356864,-99,My friends Imperial China art crafts civilization ancestors grandparents happy.  https://twitter.com/PDChina/status/1217287791349919744 …,irrelevant or no opinion
1003,1224652651511664640,-99,Vietnamese Prime Minister Nguyen Xuan Phuc orders officials to quarantine anyone who entered the country from China in the last two weeks over concerns about the spread of coronavirus  https://trib.al/P1wbxfC ,irrelevant or no opinion
1004,1233533437547548672,-99,Outside of China there have been 5300 cases and 79 deaths worldwide.  79 babies were killed by abortion just in the US in 4 hours today.,irrelevant or no opinion
1005,1219730237010767872,-99,"#Armenian and #Chinese citizens are no longer required to obtain a #visa in order to travel to both countries for a stay that is less than 90 days, within a period of 180 days.  https://bit.ly/2GdNGrm  #Armenia #China  pic.twitter.com/bImIucc9Po",irrelevant or no opinion
1006,1220571652334817280,-99,"#China> With the Advent Of a Worldwide Pandemic Looming, & China At It’s Epicenter, Remember the Human Rights Abuses Of Those Suffering  [01.19] Hong Kong police beat first aider in the head | 黑警棍打急救員頭部 理論不果 盾...  https://youtu.be/sHqQ7wqfi2A  via @YouTube",irrelevant or no opinion
1007,1230056524573237248,1,"I think it doesn't matter.  The foreign journalists in China cannot have freedom in terms of where to go, who to interview and what to write. They are becming a megaphone of CCP, which mislead the info to the international audiences. No news betrer than false news.  https://twitter.com/nytchinese/status/1230047764723073024 …",China and/or Chinese are somewhat competent
1008,1220655704660500480,-1,"☠️🇨🇳Corona virus appeared in China. The city #Wuhan with a population of 11 thousand was quarantined. 291 Chinese died. It causes sudden death within 12 hours. Appeared in 4 countries, including the USA🇺🇸 ☠️It was virus from bat soup.  pic.twitter.com/CHIyOtDfOp",China and/or Chinese are somewhat incompetent
1009,1227875707209928704,-99,yeah unfortunately a lot of companies are middle men who outsource to china anyway :(,irrelevant or no opinion
1010,1235302681469685760,-99,"#Corona Virus making Rich Men much richer. Share prices drop more for less, China was on national holiday when the virus alarm began What better time for a #False Alarm? https://youtu.be/hSIt496d82s ",irrelevant or no opinion
1011,1217852229505384448,-99,How much of everything too much of not enough.,irrelevant or no opinion
1012,1223796246684422144,-99,"Oh please!!!!!!! It's firecracker,there're no  http://guns.it 's China's new year.",irrelevant or no opinion
1013,1230866730664255488,-99,Don’t ever buy travel insurance from AIG. My return flight from Philippines by Air China was canceled because transfer was in Peking I guess.  Booked return with Delta. My AIG trip insurance said they won’t cover half my cost from Air China even though they canceled.,irrelevant or no opinion
1014,1230088891077623808,-99,"The Indian embassy in Tokyo on Monday confirmed that the number of Indians, who tested positive for Covid-19 onboard the quarantined cruise ship moored off the Japanese coast, has increased to six.",irrelevant or no opinion
1015,1221089116445642752,-99,"#Coronavirus update... For more news, follow my lists: CHINA  https://twitter.com/ninatypewriter/lists/china … HEALTH  https://twitter.com/ninatypewriter/lists/health-medicine … SCIENCE REPORTING  https://twitter.com/ninatypewriter/lists/science-reporting … ASIA 1  https://twitter.com/ninatypewriter/lists/asia-1 … ASIA 2  https://twitter.com/ninatypewriter/lists/asia-2 … #Wuhan #WuhanOutbreak #WuhanVirus #WuhanCoronavirus https://twitter.com/kevincarrico/status/1221064944579268613 …",irrelevant or no opinion
1016,1212641809983295488,-99,"New Article: Tesla says will deliver second batch of China-made Model 3s on January 7    https://tradeforprofit.net/2020/01/tesla-says-will-deliver-second-batch-of-china-made-model-3s-on-january-7/ … #businessNews January 2, 2020",irrelevant or no opinion
1017,1234993628532985856,-99,no bother... will refrain from placing orders on @AmazonUK & funding china sellers #coronavirus can wait https://twitter.com/QuickTake/status/1234992004083286017 …,irrelevant or no opinion
1018,1214659895531917312,-99,Asian Regions on High Alert After Mysterious Virus Erupts in Central China  https://pezou.com/asia/asian-regions-on-high-alert-after-mysterious-virus-erupts-in-central-china-2.html … pic.twitter.com/OT6LDoWuDr,irrelevant or no opinion
1019,1231395934057066496,-99,They can go to china... It doesn't hv CAA  https://twitter.com/ZeeNews/status/1231395531798142976 …,irrelevant or no opinion
1020,1224361631532097536,1,Chinese stocks tumbled 9.1% as markets reopened after an extended holiday despite a central bank promise to boost liquidity to cushion the blow of the coronavirus outbreak  http://on.ft.com/2uVbMVy  @FT #Diplomacy140 #China #coronavirus pic.twitter.com/EZjIeuYb7j,China and/or Chinese are somewhat competent
1021,1222348177732513792,1,"I'm curious about the specific policy areas he will affect. Primarily, how can he keep us out of a war with Russia while also putting Putin's ambitions in check and how will he deal with an expanding Chinese market and their aggressive maneuvering in the south China sea. /1",China and/or Chinese are somewhat competent
1022,1220913282174898176,-99,"Two China virus cases confirmed in France, first in Europe - Jamaica Observer -   https://news.google.com/__i/rss/rd/articles/CBMiZGh0dHA6Ly93d3cuamFtYWljYW9ic2VydmVyLmNvbS9sYXRlc3RuZXdzL1R3b19DaGluYV92aXJ1c19jYXNlc19jb25maXJtZWRfaW5fRnJhbmNlLF9maXJzdF9pbl9FdXJvcGXSAQA?oc=5 …",irrelevant or no opinion
1023,1234231969518686208,-99,Time in China (world no1 popn): 5.40am.  Time in India (no2): 3.10am.  USA (No3): really hard to watch it.  Time in Indonesia (no4): 4.40am.,irrelevant or no opinion
1024,1229650668153180160,-99,"Samsung poised to benefit from China virus woes afflicting Apple, other rivals  https://www.articletrunk.com/samsung-poised-to-benefit-from-china-virus-woes-afflicting-apple-other-rivals/ …",irrelevant or no opinion
1025,1223876348902428672,-99,#NoMeat_NoCoronaVirus People suffer when they break the law of God. God did not command to eat meat. One should not kill animals for taste of tongue. Corona Virus China  pic.twitter.com/oJw5KcJiMl,irrelevant or no opinion
1026,1230305277859090432,-99,No more Great Wall of China. 🥳,irrelevant or no opinion
1027,1215304874700804096,-99,Fast food: Kentucky Fried China  https://www.ft.com/content/8b3ec207-ed44-453f-a020-8a073c62d89f …,irrelevant or no opinion
1028,1217026540388548608,-99,"I love 'Shinjiang' (China), and ofcourse for that u can Call me Islamophobic 🤣🤣🤣",irrelevant or no opinion
1029,1217280638988050432,-99,"China Trade Deal Details Protections for American Firms   China Trade Deal Details Protections for American FirmsBusiness International Trade and World Market, United States International Relations, Presidential Election of 2020, Customs (Tariff), Agriculture and Farming, In…  pic.twitter.com/kSf0bddimB",irrelevant or no opinion
1030,1218552179918655488,-99,A country where they say that vehicle density still is so low that it is seen as a huge market.  #SetbacktoModi China’s Auto Market Stumbles After 30-Year Boom - WSJ  https://www.wsj.com/articles/chinas-auto-market-stumbles-after-30-year-boom-11578949633 …,irrelevant or no opinion
1031,1229890051103846400,-99,#CoronavirusOutbreak #coronavirus #china #WuhanCoronavirus #WuhanCoronavirusOutbreak https://twitter.com/TomthunkitsMind/status/1229761821881573380 …,irrelevant or no opinion
1032,1226576728828469248,1,"#China's #ai tech stepping into public view amidst the #coronovirus crisis - sensors around the streets that identify you (even masked), know your temperature, know where you've been, the names of everyone you've interacted with in most public places. https://www.reuters.com/article/us-china-health-surveillance/coronavirus-brings-chinas-surveillance-state-out-of-the-shadows-idUSKBN2011HO …",China and/or Chinese are somewhat competent
1033,1229065906564681728,-99,#Syria A SAA soldier met his family for the first time since 2012 in the liberated village of Kafr Naha in western Aleppo.🇸🇾🇸🇾🇸🇾 pic.twitter.com/5VwWScIcnb,irrelevant or no opinion
1034,1227488983413706752,-99,When he said it is made in china  He meant China owned,irrelevant or no opinion
1035,1217558452727271424,-99,The deal is not any better than what we had 2 years ago. China is definitely buying some time to see how the elections will go in Nov.,irrelevant or no opinion
